,degree_centrality,closeness_centrality,betweeness_centrality,pagerank_centrality,load_centrality
INHA11,0.1453444360333081,4.7182466662784595e-29,5.523370513260789e+96,0.0006730857143807175,2.434646726859974e-05
HADA8,0.2210446631339894,4.7182466662784595e-29,0.0,0.00014473675217058546,3.847822523444037e-05
HADA9,0.2210446631339894,4.7182466662784595e-29,0.0,0.00014473675217059067,3.847822523444037e-05
FABG21,0.10673732021196064,4.7182466662784595e-29,6.559688722606426e+99,0.0006742999241063983,0.0007519100272971295
FABG20,0.10673732021196064,4.7182466662784595e-29,6.559688722606426e+99,0.0006742999241063983,0.0007519698278712951
MMAA41,0.11430734292202877,4.7182466662784595e-29,5.020962968307115e+46,0.0004287590750671574,4.868487344548807e-06
FAS11,0.008327024981074942,4.7182466662784595e-29,0.0,0.00011915556170167582,2.253636519235272e-06
FAS10,0.06737320211960636,4.7182466662784595e-29,4.855128222456975e+16,0.00017374029426565497,0.0007431919618652189
FAS13,0.2210446631339894,4.7182466662784595e-29,0.0,0.00014499096565239467,3.850070584133103e-05
FAS12,0.10673732021196064,4.7182466662784595e-29,6.559688345643452e+99,0.0006805853315184013,0.0007551110052104244
FAS15,0.06737320211960636,4.7182466662784595e-29,7469427995898715.0,0.0001737402942562894,0.0007431919979057088
FAS19,0.1461014383043149,4.7182466662784595e-29,6.224685241538519e+99,0.0006730864572824514,2.5343688102110323e-05
FAS18,0.2210446631339894,4.7182466662784595e-29,0.0,0.00014499096565239472,3.8504994659600624e-05
HADA18,0.2210446631339894,4.7182466662784595e-29,0.0,0.00014473662613100332,3.847822523444037e-05
TMMYCO,0.006056018168054504,4.7182466662784595e-29,1.1747973303460708e-06,0.00048664904696704887,6.133166331762371e-06
MMAA31,0.003785011355034065,4.7182466662784595e-29,0.0,0.00032408461500469944,4.868487344548807e-06
FAS61,0.008327024981074942,4.7182466662784595e-29,0.0,0.0001191545044114118,2.2531127267307454e-06
HADA17,0.2210446631339894,4.7182466662784595e-29,0.0,0.00014473675217059067,3.847822523444037e-05
HADA12,0.2210446631339894,4.7182466662784595e-29,0.0,0.00014473675217059067,3.847822523444037e-05
HADA10,0.2210446631339894,4.7182466662784595e-29,0.0,0.00014473675217059067,3.847822523444037e-05
HADA11,0.2210446631339894,4.7182466662784595e-29,0.0,0.00014473675217059067,3.847822523444037e-05
HADA16,0.2210446631339894,4.7182466662784595e-29,0.0,0.00014473675217059067,3.847822523444037e-05
HADA14,0.2210446631339894,4.7182466662784595e-29,0.0,0.00014473675217059067,3.847822523444037e-05
HADA15,0.2210446631339894,4.7182466662784595e-29,0.0,0.00014473675217059067,3.847822523444037e-05
DES13,0.2323996971990916,4.7182466662784595e-29,2.7407197372494268e-05,0.0018403819361737165,5.034537709492436e-05
DES12,0.2323996971990916,4.7182466662784595e-29,2.7446451539569367e-05,0.0018403819361737165,5.6657075471126646e-05
FAS55,0.06737320211960636,4.7182466662784595e-29,4.855128222456975e+16,0.00017363428569049842,0.0007431919707924912
FAS54,0.1461014383043149,4.7182466662784595e-29,6.224685241538519e+99,0.0006730864572716743,2.4912751432426338e-05
FAS57,0.10673732021196064,4.7182466662784595e-29,6.559688345643452e+99,0.0006805852412146399,0.0007551120675557986
FAS51,0.008327024981074942,4.7182466662784595e-29,0.0,0.00011915450441141374,2.253644330620447e-06
FAS50,0.06737320211960636,4.7182466662784595e-29,4.855128222456975e+16,0.00017363428569070727,0.0007431919696766043
FAS53,0.2210446631339894,4.7182466662784595e-29,0.0,0.00014499096204286655,3.8501635396166986e-05
FAS52,0.10673732021196064,4.7182466662784595e-29,6.559688345643452e+99,0.00068058524121464,0.0007551119347652602
FAS59,0.1461014383043149,4.7182466662784595e-29,6.224685241538519e+99,0.0006730864572716743,2.4929712986784038e-05
FAS58,0.2210446631339894,4.7182466662784595e-29,0.0,0.00014499096204286655,3.850176818670513e-05
MMAA32,0.003785011355034065,4.7182466662784595e-29,0.0,0.0002633906985703885,4.868487344548807e-06
FABG14,0.10673732021196064,4.7182466662784595e-29,6.559688722606426e+99,0.0006743030230570342,0.0007519698278712951
FABG15,0.10673732021196064,4.7182466662784595e-29,6.559688722606426e+99,0.0006743030230570342,0.0007519698278712951
FABG16,0.10673732021196064,4.7182466662784595e-29,6.559688722606426e+99,0.0006743030230570342,0.0007519698278712951
FABG10,0.10673732021196064,4.7182466662784595e-29,6.559688722606426e+99,0.0006743030230570342,0.0007519698278712951
FABG11,0.10673732021196064,4.7182466662784595e-29,6.559688722606426e+99,0.0006743030230570342,0.0007519698278712951
FABG12,0.10673732021196064,4.7182466662784595e-29,6.559688722606426e+99,0.0006743030230570342,0.0007519698278712951
FABG13,0.10673732021196064,4.7182466662784595e-29,6.559688722606426e+99,0.0006743030230570342,0.0007519698278712951
FABG19,0.10673732021196064,4.7182466662784595e-29,6.559688722606426e+99,0.0006742999241063983,0.0007519698278712951
INHA19,0.1461014383043149,4.7182466662784595e-29,5.523370513260789e+96,0.000673085714017156,2.5053171226425727e-05
INHA14,0.1453444360333081,4.7182466662784595e-29,5.523370513260789e+96,0.0006730857143807175,2.434646726859974e-05
MYCOE,0.2702498107494323,4.7182466662784595e-29,1.9347648753525522e+21,0.0007626200036867461,0.0007582318837227114
FAS56,0.008327024981074942,4.7182466662784595e-29,0.0,0.0001191545044114118,2.2536454465073234e-06
FAS60,0.06737320211960636,4.7182466662784595e-29,4.855128222456975e+16,0.00017363428569049842,0.0007431914380727145
FABH,0.07342922028766086,4.7182466662784595e-29,2.0145792422934932e-05,0.00026430055998584434,1.4893079164194744e-05
HADA20,0.2210446631339894,4.7182466662784595e-29,0.0,0.0001447366261309982,3.847822523444037e-05
MSHB,0.11506434519303557,4.7182466662784595e-29,2.12778906292687e+48,0.00042142636458844296,2.0721203499397856e-06
MCA,0.11279333838001514,4.9069765329295974e-29,0.0,0.00040366755586719225,0.0
MSHD,0.09159727479182438,4.7182466662784595e-29,4.2881647759267366e+117,0.0009701539360693614,1.2878517879738565e-05
NAGINS,0.12566237698713095,4.7182466662784595e-29,1.2003146602773131e+72,0.0005828204559772106,2.928457259072682e-06
CYSS,0.01968205904617714,4.7182466662784595e-29,1.3399616405236983e+121,0.0007899939584291712,2.1487828332539417e-06
PPNK,0.10370931112793338,4.7182466662784595e-29,7.788865913010932e+69,0.0008876327118906868,1.0978484619071171e-05
PNCA,0.35276305828917487,4.7182466662784595e-29,9.572126726099033e+103,0.0011261069365433383,3.829533977414963e-05
NAMN,0.18470855412566237,4.7182466662784595e-29,1.2610279992813814e+38,0.00040647739549554954,5.3992123432493875e-05
NADC,0.10068130204390613,4.7182466662784595e-29,8.060908798667669e+60,0.0009026019172980613,2.056407380611348e-05
NADD1,0.15367146101438303,4.7182466662784595e-29,8.443292282912982e+92,0.0008122239884802794,1.7811763512656256e-05
NADD2,0.015897047691143074,4.7182466662784595e-29,1.527247692479739e+58,0.0005681288062446515,1.576766881704047e-06
FPRA,0.21877365632096896,4.7182466662784595e-29,9.430594864243178e+98,0.002220526745581152,2.4655199359507225e-05
DEOD2,0.10522331566994701,4.7182466662784595e-29,9.957763126540696e+99,0.002353207324874265,0.0014297574628585274
NADE2,0.19909159727479184,4.7182466662784595e-29,7.446733233906139e+92,0.0007022671798616946,3.438855407862291e-05
NADE1,0.08856926570779712,4.7182466662784595e-29,4.534821277739874e+98,0.0013020476648841297,1.8489254101475008e-05
STHA,0.36866010598031795,4.7182466662784595e-29,3.176980114936275e+70,0.0025834978083864304,0.01354190648328825
NACN,0.09462528387585163,4.7182466662784595e-29,8.060908798456727e+60,0.0010967018302419913,2.5027695371837246e-05
PKNG,0.02271006813020439,4.7182466662784595e-29,2.521775969708232e+37,0.0004157042391742435,0.002153389718426109
NUDC,0.3255109765329296,4.7182466662784595e-29,1.4883250123545947e+72,0.0008894222635763238,5.05872124588276e-05
DEOD1,0.10446631339894019,4.7182466662784595e-29,9.957763126453838e+99,0.002157689614851354,4.934908638228989e-06
NARG,0.23164269492808479,4.7182466662784595e-29,167170.1758359984,0.00040748397320601544,0.002187825854275489
KATG1,0.004542013626040878,4.7182466662784595e-29,0.00143142247608561,0.0003094832950081191,0.0014347751705240791
NIRB2,0.32323996971990915,4.7182466662784595e-29,7.042607072039883e+93,0.0006716198421515447,6.930556427222885e-05
S3,0.22558667676003027,4.7182466662784595e-29,0.0,0.00012145665547874307,4.153898047467259e-05
NIRB1,0.33383800151400456,4.7182466662784595e-29,6.19848495527731e+93,0.0006738258212750582,0.0007587646990231697
SIRA1,0.5844057532172596,4.7182466662784595e-29,7.575014024646912e+103,0.001540695409311379,9.001293189247176e-05
COAA,0.02271006813020439,4.7182466662784595e-29,1.3983509491475753e+64,0.0005663920076316811,0.0014347508080963516
COAD,0.013626040878122634,4.7182466662784595e-29,6.199564351881619e+109,0.0003255334690850656,3.0819130067349536e-06
COAE,0.08402725208175625,4.7182466662784595e-29,1055061.54989759,0.00037382580852756515,1.681141608126387e-05
ILVC3,0.10673732021196064,4.7182466662784595e-29,1.6882418378883353e+93,0.0007128978621807101,0.0007503540267589341
ILVN,0.02271006813020439,4.7182466662784595e-29,2.2879861848681997e+43,0.0004995999530468331,2.198187169666863e-06
ILVD2,0.2218016654049962,4.7182466662784595e-29,8.847895814230067e-06,0.00014629682708564723,4.2666309106739826e-05
PANB,0.12112036336109008,4.7182466662784595e-29,2.633315726860105e+72,0.0004877615598012693,3.828379128040367e-06
PANT,0.10673732021196064,4.7182466662784595e-29,1.6882418378883346e+93,0.0007118999259234908,8.563412288538078e-06
DFP1,0.008327024981074942,4.7182466662784595e-29,0.0,0.0002456976520140093,3.2963204618620865e-06
DFP2,0.012112036336109008,4.7182466662784595e-29,4.040604754451166e+19,0.0009059830898512312,0.0007331265252324635
GALU,0.006813020439061317,4.7182466662784595e-29,0.0021054104523640245,0.00019413941077042626,0.0020906568960780483
XYLB,0.0,0.0,0.0,0.0001174186253561024,0.0
UDGA,0.0,0.0,0.0,0.0001174186253561024,0.0
PRSA,0.02271006813020439,4.7182466662784595e-29,1.9850050889061615e+56,0.0009770708448601974,0.007852779167098964
DORIB2,0.0,0.0,0.0,0.0001174186253561024,0.0
DORIB1,0.0,0.0,0.0,0.0001174186253561024,0.0
DEOC,0.00757002271006813,0.0,0.0,0.0001174186253561024,0.0
FGD,0.005299015897047691,4.9069765329295974e-29,0.0,0.0012737394566063498,0.0
ZWF2,0.23542770628311885,4.7182466662784595e-29,4.871698486758904e+71,0.002965039646111229,5.0346348982548184e-05
TAL,0.010598031794095382,4.7182466662784595e-29,5.457929543623118e+22,0.00042813695874115653,1.551991213381069e-05
DEVB,0.11355034065102196,4.7182466662784595e-29,1.3823752753981995e+105,0.001486606113978772,7.729937352462643e-07
GND2,0.23996971990915972,4.7182466662784595e-29,4.90692804717558e+51,0.0030940692239588,0.0057814633253907115
RBSK,0.024224072672218017,4.7182466662784595e-29,6.0181682637366184e+29,0.00038059850166818573,1.604372523925728e-05
TKT2,0.006813020439061317,4.7182466662784595e-29,0.0007249305617648823,0.000863746913403302,0.0007275393012745968
TKT1,0.00984102952308857,4.7182466662784595e-29,324907.3664132857,0.0002514793746184842,0.0014343879970511494
RPE,0.003028009084027252,4.7182466662784595e-29,0.0021348037528961072,0.00017412176096838448,0.0021423068688397992
RPIB,0.006056018168054504,4.7182466662784595e-29,3.2361139854981857e+80,0.0006101421086480966,3.0230730835352553e-05
PGMA3,0.004542013626040878,4.7182466662784595e-29,4.5117688021407725e-05,0.0016332985357436491,3.547427300349903e-05
MURE,0.03330809992429977,4.7182466662784595e-29,6.030076185672319e+88,0.0004013700106850866,7.030862691308954e-06
MANB1,0.041635124905374715,4.7182466662784595e-29,1.4097110724383425e+70,0.0013171209903778713,0.010860063911238322
GLMU,0.006813020439061317,4.7182466662784595e-29,0.0036053915555970817,0.00016397643770313397,0.00361140477659265
GCA,0.2210446631339894,4.7182466662784595e-29,0.0007294749596037086,0.00015134490845472454,0.0007679309796451799
GLF,0.001514004542013626,4.7182466662784595e-29,0.0007145642649049159,0.00014658249272371556,0.0007236668998297791
MURD,0.03406510219530658,4.7182466662784595e-29,1.9963757517325637e+82,0.0005636155706587884,7.124146251101241e-06
RMLA,0.005299015897047691,4.7182466662784595e-29,1.4266542207122336e+78,0.00018194051289103862,0.0014667730220611825
UPPP,0.1264193792581378,4.7182466662784595e-29,1.844695200436126e+69,0.0005433399825941832,7.102382948454251e-06
DPPP,0.005299015897047691,4.7182466662784595e-29,0.0007182559232765647,0.0002510659783228622,0.0007162896982651552
MURG,0.003785011355034065,4.7182466662784595e-29,0.0014501156973279004,0.00018932023687110992,0.0014499725826644552
CTFPP,0.001514004542013626,4.7182466662784595e-29,0.0,0.00013984375447884405,5.163037004969489e-06
MRAY,0.003785011355034065,4.7182466662784595e-29,1.6932902795525166e-05,0.00018322292563181423,1.872901156764537e-05
KATG2,0.24299772899318697,4.7182466662784595e-29,370.34657826788623,0.0006694541777216775,0.012240525051755484
PHBADD,0.003028009084027252,4.9069765329295974e-29,0.0,0.0001862837824551845,0.0
PHBADB,0.003785011355034065,4.9069765329295974e-29,0.0,0.00020538440425646063,0.0
PHBADC,0.006056018168054504,4.9069765329295974e-29,0.0,0.0002607321401700412,0.0
PHBADA,0.003028009084027252,4.9069765329295974e-29,0.0,0.00014920219716071364,0.0
ASPB2,0.036336109008327025,4.7182466662784595e-29,1.4091694264188487e+60,0.0005363513774195743,1.4841920162548205e-05
PHEN,0.002271006813020439,4.7182466662784595e-29,0.0007294749156974744,0.00012294145778432117,0.0007383938411022022
PHEA,0.22634367903103708,4.7182466662784595e-29,0.0,0.00016966609069802996,4.060306760390114e-05
HISA1,0.001514004542013626,4.7182466662784595e-29,0.0007294749156974744,0.0002331743455640626,0.0007307705408184588
TRPC,0.22634367903103708,4.7182466662784595e-29,0.0007151377514738605,0.0003155655331040873,0.0007579538300520499
AROK,0.02271006813020439,4.7182466662784595e-29,6.305835857714704e+78,0.00033402201531295957,3.216078746213365e-05
TRPE,0.03557910673732021,4.7182466662784595e-29,1.6936796968277187e+19,0.00016493670991207603,0.001464616624735552
TRPD,0.006056018168054504,4.7182466662784595e-29,120750.02432005656,0.000540366327793427,0.002887568156497777
TYRA,0.24148372445117336,4.7182466662784595e-29,4.073421739547072e+31,0.0007526506886236527,0.0014812914928869748
AROG,0.1271763815291446,4.7182466662784595e-29,1.4950629603244878e+86,0.0008420938797654639,0.0014985302123065663
AROB,0.014383043149129447,4.7182466662784595e-29,0.0007294749156974744,0.00015712451857222753,0.000767118274770532
AROF,0.0174110522331567,4.7182466662784595e-29,0.004360791870254399,0.0001429662322802583,0.0043705615100937106
AROE,0.10749432248296745,4.7182466662784595e-29,1.2471217150168876e+102,0.0006708217815233974,8.418634822717315e-06
AROD,0.2210446631339894,4.7182466662784595e-29,0.0,0.0001248367486764885,3.844949938782071e-05
AROA,0.016654049962149885,4.7182466662784595e-29,6577321.976584061,0.0005415895833409373,0.005099106014785022
TPA,0.1271763815291446,4.7182466662784595e-29,1.844131437693463e+69,0.0006502795153704905,0.0021441507409388385
PPK1,0.021196063588190765,4.7182466662784595e-29,0.017032285802988868,0.00030464811396506387,0.0017143409043735664
PPA,0.20514761544284632,4.7182466662784595e-29,3.936652618732466e+128,0.01139635003224841,2.8372626210235883e-06
ACPIM3,0.005299015897047691,4.7182466662784595e-29,6.3753138800385145e+56,0.0001738912787202534,1.775108241016692e-05
ACPIM2,0.01968205904617714,4.7182466662784595e-29,7.543254906455582,0.0001481677539931406,2.36127696270675e-05
ACPIM7,0.004542013626040878,4.7182466662784595e-29,4.6464177637524136e-07,0.00018467224199404132,1.1834054940111282e-05
ACPIM6,0.004542013626040878,4.7182466662784595e-29,2.1484886590045195e+56,0.0001568204343350055,1.775108241016692e-05
ACPIM5,0.006056018168054504,4.7182466662784595e-29,7.902470497188607e-08,0.00019201127022849918,4.755758752882106e-06
ACPIM4,0.004542013626040878,4.7182466662784595e-29,9.531491256539324e-08,0.0001882976454781331,1.1834054940111282e-05
ACPIM8,0.006056018168054504,4.7182466662784595e-29,1.646022010738667e-07,0.00019184698779373002,4.755758752882106e-06
MGTA,0.004542013626040878,4.7182466662784595e-29,2.694874327449135e-67,0.00018492654291095328,2.729140817594352e-05
PIMB,0.00757002271006813,4.7182466662784595e-29,4.562424071270063e-07,0.0001572269983054508,2.8101818914369504e-05
PIMA,0.005299015897047691,4.7182466662784595e-29,0.004037841165651349,0.00019763649355896817,2.732656011966671e-05
ACPIM1B,0.018925056775170326,4.7182466662784595e-29,7.542947339785749,0.00015920301818384043,1.4737228421984045e-05
ACPIM1A,0.01968205904617714,4.7182466662784595e-29,15.086617167224716,0.00016491186358108073,3.09147064716645e-05
PIME1,0.004542013626040878,4.7182466662784595e-29,0.0,0.0001913588772730304,1.4211934316552328e-05
PIME2,0.004542013626040878,4.7182466662784595e-29,0.0,0.0001905866800860686,1.4211934316552328e-05
RMLD,0.10825132475397427,4.7182466662784595e-29,1.3404536543807893e+87,0.000670911458826301,0.0007409588913056171
RMLC,0.000757002271006813,4.72566237698713e-29,0.0,0.00011787290569484699,0.0
RMLB,0.2218016654049962,4.7182466662784595e-29,0.0007300484022664189,0.00015607109760398477,0.0007684909228263447
CYSG1,0.23467070401211204,4.7182466662784595e-29,2.949048045388044e+52,0.0007577657988457122,0.0008239909261679564
CHE1,0.16729750189250567,4.7182466662784595e-29,0.0,0.00015112762029995737,5.000000779458663e-05
OGSAL,0.23467070401211204,4.7182466662784595e-29,1.1516264691075466e+36,0.0007135658078184698,5.6135707161318934e-05
HEMH1,0.16578349735049205,4.7182466662784595e-29,0.0,0.00021912541593815466,5.0001676220064175e-05
HEML,0.001514004542013626,4.7182466662784595e-29,8.61854070221778e-06,0.00012042561653607716,1.53158292068742e-05
HEMD,0.2218016654049962,4.7182466662784595e-29,0.0007304949707243153,0.0002066469608394251,0.0007945792688811097
HEMC,0.12036336109008328,4.7182466662784595e-29,2.6523024225773707e+64,0.0003939646583922562,0.001497627597303025
HEMB,0.2210446631339894,4.7182466662784595e-29,0.0007151377514738605,0.00023107921118221362,0.000753405038434095
HEMY,0.006056018168054504,4.7182466662784595e-29,0.000789858257881736,0.00013909347063644146,0.0007615285960208614
CYSG2,0.003785011355034065,4.7182466662784595e-29,2.0135481282160266e+23,0.00014260381382534993,4.868487344548807e-06
COBI1,0.003785011355034065,4.7182466662784595e-29,0.0,0.00019936474346476599,5.22765655085302e-07
HLA,0.008327024981074942,4.7182466662784595e-29,0.0,0.0001547083094946532,2.1023917934615734e-06
HEME,0.009084027252081756,4.7182466662784595e-29,1.3935525930307023e-08,0.00011802027128067332,2.1882940937869018e-05
GSEALD,0.34367903103709313,4.7182466662784595e-29,5.209702568249026e+96,0.0010856640781910778,0.0007743790149513295
HEMN1,0.22861468584405753,4.7182466662784595e-29,1.8350871453542065e-05,0.00014845228481526884,4.621669112477914e-05
HEMN2,0.0174110522331567,4.7182466662784595e-29,1.3145603642423414e+17,0.00016560563411171985,1.1690175078869022e-05
HOA,0.02043906131718395,4.7182466662784595e-29,4.132299427330941e+21,0.0004387980642848175,0.0007319742796130803
5ALEV,0.014383043149129447,4.7182466662784595e-29,3.548552867153809e+34,0.0001728986616768027,0.0007354424600816068
PROP,0.36109008327024983,4.7182466662784595e-29,1.8382834374304757e+90,0.005737906308516416,3.9784921678071596e-05
PRPD,0.2202876608629826,4.7182466662784595e-29,0.0004630904044227284,0.0001266662496548253,0.0005013576913829628
ACKA1,0.02195306585919758,4.7182466662784595e-29,410766594.28720105,0.0003969653521669595,0.0014344766288725507
GMK1,0.00757002271006813,4.7182466662784595e-29,4.1047069681845825e+59,0.0004540183857266234,3.0217203214179962e-05
NRDE1,0.2376987130961393,4.7182466662784595e-29,5.465793088487758e+66,0.0008922392026740532,3.84627923496844e-05
CAMP,0.11355034065102196,4.7182466662784595e-29,6.873661791340644e+69,0.00045870396506579554,6.774905888187498e-07
CBHK,0.3732021196063588,4.7182466662784595e-29,1.0973958463223388e+118,0.011868611835905813,0.00012076580562892181
HEMH2,0.0348221044663134,4.7182466662784595e-29,5.230162843147797e+84,0.0017836060766855334,0.0014562882807203634
GUAA,0.1506434519303558,4.7182466662784595e-29,3.7233666169530677e+92,0.0007222935971691198,2.3235060128126162e-05
HPT3,0.006056018168054504,4.7182466662784595e-29,0.0,0.0005271137182238899,1.1735327588007387e-06
HPT2,0.00757002271006813,4.7182466662784595e-29,5.733364088798477e-06,0.0009970088624748081,6.368798977474753e-06
HPT1,0.00757002271006813,4.7182466662784595e-29,2.392661557245305e+25,0.0015443792149660378,6.489176776844279e-06
ADD1,0.12339137017411052,4.7182466662784595e-29,5.071791359767837e+105,0.002973003019546106,4.371446709738798e-06
ADD2,0.12490537471612415,4.7182466662784595e-29,3.4451653306613925e+90,0.0006370602601695357,4.4403215364626255e-06
PPGPP,0.1165783497350492,4.7182466662784595e-29,1.3438537074455308e+46,0.00041479918460392436,5.727075845039166e-06
CYA,0.012869038607115822,4.7182466662784595e-29,0.963339673506473,0.00030464811396506387,1.1549026063198444e-06
GUAB2,0.3270249810749432,4.7182466662784595e-29,4.178916162742928e+73,0.0011516763596628283,5.028282924184328e-05
NDK1,0.04769114307342922,4.7182466662784595e-29,2.5633995783970215e+96,0.0010555972889554248,0.02691007381927904
NDK2,0.02498107494322483,4.7182466662784595e-29,5.004297666412225e+87,0.00041820309887201574,0.0007208835808389033
NDK4,0.32248296744890237,4.7182466662784595e-29,4.2155527600084215e+111,0.004442539817156275,4.45030191291368e-06
PPGPPP,0.12566237698713095,4.7182466662784595e-29,1.200314660262318e+72,0.0004415098669766853,2.9283562846211966e-06
DR1P,0.1461014383043149,4.7182466662784595e-29,1.3870727496435228e+112,0.005805169246743966,1.5508247307325004e-05
DGMP,0.11506434519303557,4.7182466662784595e-29,1.337548341135993e+86,0.0003939646583922562,2.370805237409241e-06
DEOD7,0.14988644965934897,4.7182466662784595e-29,8.67133262021583e+112,0.005659457017979124,0.0028554299886397053
PURB2,0.005299015897047691,4.7182466662784595e-29,3.488589485524308e-09,0.00016969273689967901,9.69061891793494e-06
PURB1,0.006056018168054504,4.7182466662784595e-29,3.7423607635298203e-07,0.00013574874946046674,6.729582150888249e-06
NRDZ1,0.35276305828917487,4.7182466662784595e-29,9.407753175261333e+97,0.0058717474048462,3.955895428667021e-05
GMK2,0.026495079485238455,4.7182466662784595e-29,1.7328900700681252e+90,0.0006215086397381127,0.0006983654735466171
GMK3,0.021196063588190765,4.7182466662784595e-29,11790342220.866014,0.00038829967848067896,4.082401562485023e-06
APT,0.008327024981074942,4.7182466662784595e-29,0.002116165417012414,0.001857208683929416,0.0021064348016320714
PURF,0.1400454201362604,4.7182466662784595e-29,2.3821880060901497e+71,0.0006953343262752843,1.8564359815390862e-05
DEOD4,0.13853141559424678,4.7182466662784595e-29,2.7741454992870456e+112,0.0059342810804622935,0.0035850543387077943
DEOD5,0.13777441332323997,4.7182466662784595e-29,1.3870727496435228e+112,0.005724058211027016,0.001453217090039055
DEOD6,0.0174110522331567,4.7182466662784595e-29,0.0014302755031348749,0.0017836192128561634,0.0014332031093433042
DEOD3,0.15367146101438303,4.7182466662784595e-29,1.525780024607918e+113,0.009510638978838817,0.002127719283805901
DEOD8,0.14761544284632855,4.7182466662784595e-29,2.7741454992870456e+112,0.006150858806237891,0.001441850804211724
PURL,0.16578349735049205,4.7182466662784595e-29,8.381219874877507e+92,0.00061694864354873,2.3251423697675765e-05
PURM,0.03330809992429977,4.7182466662784595e-29,0.015329884983324547,0.0003136846188577168,5.995881647368887e-06
PURN,0.00984102952308857,4.7182466662784595e-29,1.900267620123148e+17,0.00013149192156134353,3.808512423033134e-06
CGMP2,0.11430734292202877,4.7182466662784595e-29,4.4986567655286244e+72,0.000425494193322468,5.307195960739927e-06
CGMP1,0.003785011355034065,4.7182466662784595e-29,9.389721848737965e-32,0.00014835491170679227,1.1852560800368036e-06
PURK,0.10673732021196064,4.7182466662784595e-29,9540927307.769773,0.0016904652113370177,2.461484700403404e-06
PURD,0.0348221044663134,4.7182466662784595e-29,1.5769850615689296e+36,0.0003516485517223467,1.0669546221829793e-05
UREC,0.1271763815291446,4.7182466662784595e-29,3.50210224895574e+44,0.0005785991347960472,0.0014374547496825926
RELA,0.01514004542013626,4.7182466662784595e-29,1.479015959858458e-26,0.00033558440031575384,8.599453108090885e-07
XAN,0.11733535200605602,4.7182466662784595e-29,1.797685420182856e+69,0.0004781018034856399,1.0824412536630792e-05
DGT,0.3330809992429977,4.7182466662784595e-29,2.685521322680361e+88,0.0009758104284120645,3.8229118866384776e-05
PURH1,0.2210446631339894,4.7182466662784595e-29,0.0,0.00013120915860382362,4.353347996363175e-05
PURH2,0.010598031794095382,4.7182466662784595e-29,8.27194508388898e+41,0.00016225097116331932,0.0007403485397610358
ADK,0.07040121120363362,4.7182466662784595e-29,1.542725796179625e+118,0.005236415094925387,0.006412221322948945
SNOP,0.2573807721423164,4.7182466662784595e-29,1.757981375019062e+85,0.0005268353464811934,5.905646072149533e-05
PYRI5P,0.32248296744890237,4.7182466662784595e-29,1.9154660998803793e+110,0.004621766972332354,0.0029889213855523573
PDXH1,0.02725208175624527,4.7182466662784595e-29,26503309753.931232,0.000868901707412483,0.00011001237230868973
PDXH2,0.0,0.0,0.0,0.0001174186253561024,0.0
TMK,0.02271006813020439,4.7182466662784595e-29,9.515682625551172e+41,0.00040559542434535716,6.3361554198155485e-06
NRDE2,0.22255866767600302,4.7182466662784595e-29,1.1470095298455514e-06,0.00017408239320402215,3.955261665061281e-05
DCD,0.12187736563209689,4.7182466662784595e-29,6.687741707924342e+85,0.0004086082562716578,4.39084055385526e-06
PYRD2,0.011355034065102194,4.7182466662784595e-29,2.9298105680491737,0.00033573127946592574,8.785371144497036e-06
DEOA,0.0,0.0,0.0,0.0001174186253561024,0.0
PYRD1,0.005299015897047691,4.7182466662784595e-29,3.2828658335198604e-14,0.00012521577646706442,1.9119134805017448e-05
TRUB,0.0,0.0,0.0,0.0001174186253561024,0.0
UPP,0.09613928841786526,4.7182466662784595e-29,3.3346618604446275e+85,0.009457547107972749,0.0014588221296771597
CMK1,0.02498107494322483,4.7182466662784595e-29,3.1987171819922595e+92,0.0023085951578777648,7.950507188597566e-06
PYRF,0.009084027252081756,4.7182466662784595e-29,0.0,0.00021520354548706976,3.2698770056654254e-06
NDK3,0.03179409538228615,4.7182466662784595e-29,4.154014641348551e+91,0.0009521193850012147,0.017759976545526284
NDK5,0.026495079485238455,4.7182466662784595e-29,9.751417329060576e+90,0.0005191717696942458,2.0803684536526856e-05
NDK6,0.02498107494322483,4.7182466662784595e-29,0.03400206086115449,0.00033744047948539393,0.0021407682095747264
NDK7,0.025738077214231644,4.7182466662784595e-29,1.1646650397772903e+78,0.00032733690565412733,4.378311130958531e-06
BARB,0.0,0.0,0.0,0.0001174186253561024,0.0
DCMP,0.11506434519303557,4.7182466662784595e-29,6.687741705940433e+85,0.0004086082562716578,2.4684897015487935e-06
TRXB2,0.11279333838001514,4.7182466662784595e-29,1.3317061968045692e+87,0.0007014917312301069,3.10860916979061e-05
NDK8,0.32172596517789553,4.7182466662784595e-29,2.1070127098685113e+111,0.004466066440789149,4.121841225020784e-06
CARA,0.16654049962149886,4.7182466662784595e-29,9.175207295620371e+100,0.0014051019989154007,4.129810895072232e-05
THYX,0.11203633610900833,4.7182466662784595e-29,5.46606417734391e+55,0.0007691651518427026,1.1306367465740407e-05
PYRB,0.016654049962149885,4.7182466662784595e-29,73336.02654087823,0.00018308704653620085,0.0007489805752479655
PYRC,0.2218016654049962,4.7182466662784595e-29,5.734865868208422e-07,0.00012606388082776055,4.856850978928552e-05
DUT,0.1165783497350492,4.7182466662784595e-29,6.687741705940433e+85,0.00042066111187373967,5.045344531903634e-06
