,degree_centrality,closeness_centrality,betweeness_centrality,pagerank_centrality,eigenvector_centrality,information_centrality,load_centrality
LIDD2,0.028009084027252083,0.46432337434094906,7.199267244810059e-05,0.0002688033490055415,0.001379587473044749,0.005091511733106468,0.00010099275746375705
ACKA2,0.198334595003785,0.5235830360681728,0.00021239766348116133,0.0006717077228418119,0.018145882574170814,0.006054246189806407,0.00022271557012619372
ISUCC,0.3368660105980318,0.5753484320557491,0.00033630255513412787,0.0010108289974209183,0.038591121201883766,0.006131609544137663,0.0003304584035482671
NADA,0.3709311127933384,0.5889433794025858,0.0014691393894137824,0.0011460566211963308,0.04076222046689498,0.006141896402461588,0.0013729339270802006
NADB2,0.03330809992429977,0.46302138100245355,0.00012095518706737911,0.00027855406372001416,0.0024572464550426903,0.005247724795568074,0.0001928018276859163
CYD,0.33989401968205907,0.5768558951965066,0.0009776126796304273,0.0010792760306754115,0.03839364930796568,0.006132616136556436,0.0009485112746206811
ATP,0.5768357305071915,0.682687338501292,0.0037291795202348036,0.0016921840824590314,0.05248941201239989,0.006178549793566905,0.003699283412526109
NDH,0.2392127176381529,0.5298836742880064,0.00024814187051125196,0.0007790942595141209,0.020143373253179886,0.006085959373331391,0.0002556879009364342
QCRCTA,0.4867524602573808,0.6397094430992736,0.002982536478072906,0.0015178548915665206,0.04689953764828763,0.00616630204372099,0.0029267773956483337
SDH1,0.026495079485238455,0.4588398749565821,6.618456184316531e-05,0.00026361680671960707,0.0016447027781447824,0.005032729206254305,0.00010075621607061491
FRD,0.026495079485238455,0.4588398749565821,6.618456184316531e-05,0.00026361680671960707,0.0016447027781447824,0.005032729206254169,0.00010075621607061491
MQO,0.01968205904617714,0.4559889540904384,1.4134501831419642e-05,0.00019325721105655755,0.0015620760288910691,0.00473198214981162,1.6599022607968596e-05
NUO,0.23996971990915972,0.5300963081861958,0.00047838815537313726,0.000812876277313509,0.02014387158841387,0.00608636465575536,0.0005058257759466031
RIBF2,0.24829674489023468,0.5442933662958385,0.0008562258725521346,0.0008414889663468836,0.021819668770183993,0.006091765126085463,0.000928133149427788
RIBC,0.004542013626040878,0.38716295427901526,8.06305843632942e-06,0.00018753958075055612,0.00036542935633950533,0.0025411907419835857,2.170005796512001e-05
RIBD1,0.2323996971990916,0.5273453093812375,1.2508403369269408e-05,0.0007379609792380337,0.019791107356066394,0.006081399084054591,1.2918377949982348e-05
RIBD2,0.3315669947009841,0.5735996526270083,0.00014155307726938934,0.000977842340850238,0.038468727303781675,0.006129819840340316,0.00013669015514501732
A6RP,0.36563209689629067,0.5871111111111111,0.00043245779978076106,0.001088274267049675,0.0406902414321735,0.006140428938639891,0.0004135026624648063
RIBA1,0.010598031794095382,0.43184047074207255,2.5136741546072124e-05,0.0002089256761474823,0.0006959792593762795,0.003878533907307335,5.371103982330901e-05
RIBA2,0.38682816048448143,0.5961191335740073,0.0013519276941174143,0.001194764114475557,0.04105601351120916,0.0061461302343089105,0.001368141519272598
FMN,0.23694171082513246,0.5292467948717948,8.1892085474044e-05,0.0007551696269608897,0.02013249239646972,0.00608448390061482,8.787745191891613e-05
RIBF1,0.19454958364875094,0.5244144501786423,0.0011065300040604238,0.0007340322149207477,0.01783133835160862,0.006050520068164099,0.0013212427879043859
RIBFL,0.36866010598031795,0.5884187082405345,0.0026816510463464863,0.0011625750836254888,0.0407748690994031,0.006141300266013366,0.0024938822213093717
RIBH,0.36563209689629067,0.5871111111111111,0.0005577210528825854,0.0010989229408864933,0.04065129026232676,0.006140432515360738,0.0005329710035039797
PTRSC,0.11506434519303557,0.4789702683103698,8.552383275323418e-05,0.00047382379933148946,0.007139862420580298,0.005921949454366713,9.154928619257784e-05
SAMA,0.32323996971990915,0.5573839662447257,0.0025011912340496653,0.001136291820625446,0.02248958571604732,0.006126544250779384,0.0025425877920924427
SPEE,0.23088569265707798,0.5267145135566188,2.5653662106596983e-05,0.0007341512878701123,0.01963772693688524,0.006080360517874147,2.544830871697426e-05
PAPA2,0.14231642694928084,0.49053100631266244,0.00018689187713979684,0.0005176127362751963,0.012603868939540151,0.005982085954173589,0.00021199315986998796
PAPA1,0.14155942467827404,0.49016697588126157,0.0,0.00050216676398812,0.012603007342165304,0.005980828839259163,0.0
TRESU,0.006813020439061317,0.3926872770511296,4.122219034489096e-06,0.0001641701846152803,0.00042243854055378047,0.0032011308358406874,1.122641546075855e-05
MMPL8,0.14155942467827404,0.49016697588126157,0.0,0.00050216676398812,0.012603007342165304,0.005980828839259157,0.0
SIRA2,0.4769114307342922,0.6347909658817876,0.0013278264925645766,0.0013892852902660981,0.04686821797820761,0.006164652671108503,0.0013090284321724366
CYSQ1,0.39288417865253594,0.597737556561086,0.0006190473957440147,0.0011591476521482919,0.04233214143078165,0.006147609760223966,0.0006045174587799985
CYSQ2,0.36714610143830434,0.5876334519572953,0.0003881020933227037,0.0010818820367949921,0.04075225838922935,0.00614084455092094,0.0003632073410931156
CYSD,0.21877365632096896,0.5352512155591572,0.00012708344654360548,0.0007345708639705271,0.019051512756413064,0.006071583086943218,0.00012803479367245804
CYSN,0.19152157456472368,0.5206937327552227,0.0001477402907250513,0.0006491656164068708,0.017708918607306424,0.006047663568505331,0.0001727086780381484
CYSH,0.14231642694928084,0.4983025273481705,0.00010379305339135662,0.0005134027860118266,0.013383111321669007,0.00598216655024754,0.00012887535707636815
ISPH1,0.4829674489023467,0.6381642512077295,0.0019020662721925012,0.0014009538003939411,0.04712986192696858,0.006165649372758183,0.0018990525728917696
ISPH2,0.4769114307342922,0.6350961538461538,0.0014670039439174019,0.0013765681553848438,0.047028039630645974,0.006164640618891955,0.0014412736621152841
ISPG,0.4738834216502649,0.6335731414868105,0.0015250989824397794,0.0013768981547142606,0.04682988073638357,0.006164135275620536,0.0015028629860991914
ISPF,0.006056018168054504,0.4098665839280174,1.907582972958128e-06,0.0001589050243134185,0.00026625402592055943,0.0030201629914852553,1.477872614140986e-05
ISPE,0.19152157456472368,0.5206937327552227,0.00017611312592511567,0.0006514254094176624,0.0176393379071228,0.006047652174449261,0.0001784358849222804
ISPD,0.08856926570779712,0.4845928099779897,1.4123890735345061e-05,0.00038175685047442447,0.0067940694302905365,0.005832491850692445,1.5175327372733397e-05
UDPP,0.08932626797880394,0.480189022173755,0.0005766766568165808,0.0004965166376886586,0.006307021080089322,0.005832820282141098,0.000672515421208504
IDSA1,0.08402725208175625,0.4784498370155741,3.923961932688662e-05,0.00037661733442842375,0.006314804646452582,0.005811311309743627,4.295534389686699e-05
IDI,0.008327024981074942,0.3996974281391831,1.9886307605994072e-07,0.00014446625775913312,0.00030738206652479384,0.003557075407433004,2.0156863483817933e-07
DXS2,0.13626040878122633,0.48799408939785743,0.0017198429284120973,0.0006879088374685975,0.007777266063033952,0.005969141919739417,0.0019366732584602817
DXR,0.2331566994700984,0.5277666799840192,5.162071275007839e-05,0.0007423212218797898,0.019756231541972508,0.0060819236138430445,5.182832493470144e-05
FPP,0.08402725208175625,0.4784498370155741,0.00014749527385211073,0.0004010592388948841,0.006219130262633963,0.0058104874060355294,0.00018928019849016485
IDSA12,0.08402725208175625,0.4784498370155741,0.00014749527385211073,0.0004010592388948841,0.006219130262633963,0.005810487406035502,0.00018928019849016485
CYSA12,0.43981831945495836,0.6158508158508158,0.0011452262858484086,0.0013266206415406964,0.04492697389300664,0.006157884978616163,0.0011340338198460485
CYSA11,0.43981831945495836,0.6158508158508158,0.0011452262858484086,0.0013266206415406964,0.04492697389300664,0.006157884978616171,0.0011340338198460485
TNO3,0.22937168811506434,0.5211045364891519,0.001690941053058609,0.0008364738250089867,0.019268248525484276,0.006078990825130483,0.001698393723700882
TLEUA,0.4405753217259652,0.6161380597014925,0.0011759302598845804,0.0013305837839614689,0.044933001946365216,0.006158034729488683,0.0011640486116446596
AMT,0.024224072672218017,0.44568151147098517,0.0015140045420136276,0.0002873162393904565,0.0021654741764543313,0.004929969851884892,0.001514004542013626
YJCE,0.22710068130204392,0.5200787401574803,4.6007290676808166e-05,0.0007253099281389232,0.019186712167820984,0.006077646632215651,4.203236812799693e-05
TH2,0.000757002271006813,0.32738537794299877,0.0,0.00011630789373748163,2.2655338452369205e-05,0.0006717269147745995,0.0
TDGLUB,0.4405753217259652,0.6161380597014925,0.0011767142014505823,0.0013308429993426553,0.044932627483985396,0.0061580344847492335,0.001164772996757903
TGABAB,0.441332323996972,0.616425571628558,0.0011881103619860852,0.0013332087432588564,0.04495268709018323,0.006158184205969396,0.0011760515694769463
GLNH2,0.4436033308099924,0.617867165575304,0.001291570765595749,0.0013486718149296978,0.044995986265971885,0.006158634745584478,0.001280261805721931
TEICN,0.005299015897047691,0.39385807990459154,0.0015140045420136271,0.00024882578859126357,0.0004329721752256452,0.002629561398638072,0.001514004542013626
DCTA1A,0.4420893262679788,0.6167133520074697,0.0012367558107472386,0.0013372150200034745,0.04501898065818836,0.006158332864149606,0.0012240203452017892
DCTA1B,0.4420893262679788,0.6167133520074697,0.0012367558107472386,0.0013372150200034745,0.04501898065818836,0.00615833286414966,0.0012240203452017892
TDPMB,0.4405753217259652,0.6161380597014925,0.0015437894765878263,0.0013477397707408422,0.044927629446502394,0.006158029960063623,0.001505322483303338
USPA4,0.441332323996972,0.616425571628558,0.0014262986508766194,0.0013507813819131586,0.04493001692621974,0.006158186001133263,0.001405758012859061
USPA3,0.441332323996972,0.616425571628558,0.0014262986508766194,0.0013507813819131586,0.04493001692621974,0.0061581860011332675,0.001405758012859061
TADN,0.23088569265707798,0.5211045364891519,0.0015930807891224358,0.0008318351942172258,0.019413208110703135,0.006080051925727457,0.0015947425142149333
TVALB,0.4405753217259652,0.6161380597014925,0.0011737138177380434,0.0013304992503824558,0.04493347006541755,0.006158034629710362,0.0011618566499840986
MNTH,0.22937168811506434,0.5206937327552227,0.00043110369473744683,0.0007628938778350186,0.019370596989543874,0.0060791756528610465,0.0004704161341734328
TLEUB,0.4405753217259652,0.6161380597014925,0.0011759302598845804,0.0013305837839614689,0.044933001946365216,0.0061580347294888215,0.0011640486116446596
TETH,0.22785768357305072,0.5202835762111068,0.0015600118326904255,0.0008234551771212186,0.01918679217450121,0.006077892075938642,0.0015560369101415782
TKB,0.43981831945495836,0.6158508158508158,0.0011452262858484086,0.0013266206415406964,0.04492697389300664,0.006157884978616134,0.0011340338198460485
TCADA,0.23467070401211204,0.5279776179056754,0.002014129781770677,0.0008780384329420357,0.01973815722447238,0.006082580299873424,0.0020520776099407574
TLLAC,0.22937168811506434,0.5231683168316832,0.0017073295287064498,0.0008364614069655034,0.019191865234695297,0.006078977204787005,0.0017236497852242537
GLNH1,0.4436033308099924,0.617867165575304,0.001291570765595749,0.0013486718149296978,0.044995986265971885,0.00615863474558449,0.001280261805721931
TCO2,0.11127933383800151,0.47758496023138103,0.0015140045420136271,0.0005559724146238479,0.006874522197279548,0.005909801796483879,0.0015140045420136276
TTAG,0.004542013626040878,0.4309951060358891,0.001514004542013626,0.00025302659170795406,0.0004364958629101801,0.002356996994825927,0.0015140045420136265
TDAG,0.004542013626040878,0.40847247990105134,0.0015140045420136252,0.0002515553873412413,0.00035961369448109774,0.0023562759484632993,0.001514004542013625
THEXC,0.004542013626040878,0.39385807990459154,0.0015140045420136252,0.0002512113497021366,0.00039374739490654617,0.002357011128625902,0.001514004542013626
TTYR,0.23164269492808479,0.5273453093812375,0.0016072265605913388,0.0008371385704804723,0.019619852623723285,0.00608058592925834,0.001606956424400791
BACA,0.441332323996972,0.616425571628558,0.002131640203294598,0.0013918960261697893,0.044931813724472386,0.006158175614482451,0.0021151393191520627
SUGL,0.22861468584405753,0.5204885736800631,0.00157878856827872,0.0008255968687612381,0.019222847371786877,0.006078437842309844,0.0015770072084424663
T4HBZA,0.001514004542013626,0.3952722920406942,0.0015140045420136256,0.00033921929470251156,9.705623655203722e-05,0.0006756690889405776,0.001514004542013627
NICT1,0.43981831945495836,0.6158508158508158,0.0011452262858484086,0.0013266206415406964,0.04492697389300664,0.006157884978616198,0.0011340338198460485
THYXN,0.003028009084027252,0.35058386411889597,0.0015140045420136252,0.00026677224077106473,7.289315893437721e-05,0.001660214923793181,0.001514004542013626
TAC,0.23542770628311885,0.5227542540561931,0.0018690630211227752,0.0008613350425733553,0.019614477982206686,0.006083148793669821,0.0018839786517763073
TG3P,0.008327024981074942,0.41475667189952903,0.0015140045420136256,0.00031874061291210386,0.00025240331679568225,0.0033440691106282256,0.0015140045420136256
TAKG,0.24072672218016655,0.5239984133280444,0.0019614927208566444,0.0008857610249762966,0.01932606955826205,0.0060866386976146354,0.001966430394774906
TLAC,0.22861468584405753,0.5204885736800631,0.0015634557419464993,0.0008253715321726527,0.019265032514483735,0.006078436799355736,0.0015609684159726546
TAN,0.002271006813020439,0.3358759216882787,0.0015140045420136271,0.0002902860761221996,1.9757664382075008e-05,0.0012103809110330132,0.001514004542013626
TPYRI,0.001514004542013626,0.34383133784487246,0.0015140045420136265,0.0003400340517434983,3.602789128052982e-05,0.0006741465331674286,0.0015140045420136256
T9OCD,0.002271006813020439,0.3912914691943128,0.0015140045420136256,0.00028361420869085275,0.00015484468958601048,0.0012189841945248116,0.0015140045420136245
TXAN,0.003028009084027252,0.37883567536564383,0.0015140045420136256,0.0002661642173228643,0.00012111962295901184,0.0016614122495243091,0.0015140045420136256
DCTA2B,0.4481453444360333,0.6190253045923149,0.002144414426656477,0.0014002993523870232,0.044961949654108754,0.0061595023705834145,0.002102014653676274
TCYSA,0.44436033308099926,0.6175783076203833,0.0014442806217822854,0.0013616976563159274,0.04495930903930351,0.006158772822171883,0.0014260761165416263
TCITR,0.003028009084027252,0.3873900293255132,0.0015140045420136271,0.0002650586347865663,0.00015016933115761705,0.0016638076621899756,0.0015140045420136252
TCITB,0.4405753217259652,0.6161380597014925,0.0012369044225769025,0.0013334748290724325,0.04492947930046567,0.006158034101771088,0.0012226748367230832
TCELB,0.43981831945495836,0.6158508158508158,0.0019028020434241654,0.0013748324518107681,0.044926786616578854,0.006157876119498065,0.0018916095774218092
TDGLUA,0.4405753217259652,0.6161380597014925,0.0011767142014505823,0.0013308429993426553,0.044932627483985396,0.006158034484749291,0.001164772996757903
USPA1,0.43981831945495836,0.6158508158508158,0.0011452262858484086,0.0013266206415406964,0.04492697389300664,0.006157884978616211,0.0011340338198460485
TFRUB,0.025738077214231644,0.4434373950990265,0.0007366308388368356,0.0003225164146507596,0.0009748886586369557,0.004990434231451834,0.0007713219500868235
TRIFL,0.003028009084027252,0.3821232282325716,0.001514004542013626,0.00029476918611532005,0.00012052539145459804,0.0015960654624241717,0.0015140045420136271
TCOIIA,0.43981831945495836,0.6158508158508158,0.0011452262858484086,0.0013266206415406964,0.04492697389300664,0.006157884978616224,0.0011340338198460485
TCOIIB,0.43981831945495836,0.6158508158508158,0.0011452262858484086,0.0013266206415406964,0.04492697389300664,0.006157884978616196,0.0011340338198460485
PSTS1B,0.417108251324754,0.6059633027522936,0.0010042205523379435,0.001257332192894946,0.04370344640870691,0.006153177219932203,0.001000507068341106
PSTS1A,0.43981831945495836,0.6158508158508158,0.0011753665008304285,0.0013266199616729605,0.04492696879259696,0.006157884975793534,0.0011631009411374423
CTPD2,0.43981831945495836,0.6158508158508158,0.0011452262858484086,0.0013266206415406964,0.04492697389300664,0.0061578849786162555,0.0011340338198460485
CTPD1,0.43981831945495836,0.6158508158508158,0.0011452262858484086,0.0013266206415406964,0.04492697389300664,0.006157884978616203,0.0011340338198460485
TGSN,0.22861468584405753,0.5208990536277602,0.0015881318122189774,0.000825998409324073,0.019216450940021418,0.006078437899950187,0.0015878856402285156
TCYSB,0.44436033308099926,0.6175783076203833,0.0014442806217822854,0.0013616976563159274,0.04495930903930351,0.0061587728221717585,0.0014260761165416263
VIUB,0.43981831945495836,0.6158508158508158,0.0019028020434241654,0.0013748324518107681,0.044926786616578854,0.006157876119498069,0.0018916095774218094
TH2O,0.3255109765329296,0.5713667820069204,0.0015140045420136245,0.0010426806466593951,0.03823808866820641,0.006127613615011676,0.001514004542013625
TMAN,0.02725208175624527,0.4435862995298858,0.001685471529462332,0.00040422087780696037,0.001010766943900847,0.005028098026308131,0.0017868856405148727
TCL1,0.43981831945495836,0.6158508158508158,0.0011452262858484086,0.0013266206415406964,0.04492697389300664,0.006157884978616228,0.0011340338198460485
TCL2,0.43981831945495836,0.6158508158508158,0.0011452262858484086,0.0013266206415406964,0.04492697389300664,0.006157884978616229,0.0011340338198460485
ROCE2,0.4428463285389856,0.6175783076203833,0.001051762143967179,0.0013223196872974043,0.04500460312304489,0.006158485271934048,0.0010257585793589934
MGTE2,0.43981831945495836,0.6158508158508158,0.0011452262858484086,0.0013266206415406964,0.04492697389300664,0.0061578849786162295,0.0011340338198460485
THEPD,0.002271006813020439,0.3912914691943128,0.0015140045420136256,0.00028361420869085275,0.00015484468958601048,0.0012189841945248147,0.0015140045420136245
NICT2,0.43981831945495836,0.6158508158508158,0.0011452262858484086,0.0013266206415406964,0.04492697389300664,0.006157884978616233,0.0011340338198460485
TPYR,0.24526873580620742,0.527555910543131,0.002585972017249684,0.0009469544537891772,0.019615550081099543,0.006089512304964111,0.002623601754955446
TCITA,0.4405753217259652,0.6161380597014925,0.0012369044225769025,0.0013334748290724325,0.04492947930046567,0.0061580341017710835,0.0012226748367230832
TGABAA,0.441332323996972,0.616425571628558,0.0011881103619860852,0.0013332087432588564,0.04495268709018323,0.006158184205969367,0.0011760515694769463
PROZ2,0.441332323996972,0.616425571628558,0.001205054923924785,0.0013330113212608116,0.04497453858583179,0.006158183287156656,0.0011943295823709796
TAD,0.2331566994700984,0.5217219589257504,0.001632107532975508,0.000838660379493058,0.01952917989176739,0.006081633167676479,0.0016369191035197626
TVALA,0.4405753217259652,0.6161380597014925,0.0011737138177380434,0.0013304992503824558,0.04493347006541755,0.00615803462971047,0.0011618566499840986
TDA,0.23088569265707798,0.5211045364891519,0.0016200537070383675,0.0008372347902400031,0.019316631418915375,0.006080055991418991,0.0016207512023505854
ROCE3,0.4428463285389856,0.6175783076203833,0.001051762143967179,0.0013223196872974043,0.04500460312304489,0.006158485271934045,0.0010257585793589934
TFOL,0.002271006813020439,0.3466281815796379,0.001514004542013626,0.0002841441870424774,8.111070547608281e-05,0.0012176431201271396,0.0015140045420136276
TTRE,0.029523088569265707,0.46367146367146367,0.001610166412124842,0.0003897014355240874,0.0013063489894536036,0.005114933632469225,0.0016553042580706012
TLAAA,0.001514004542013626,0.38875809299587993,0.0015140045420136256,0.00033904275785851256,9.609201802500812e-05,0.0006755771491631862,0.0015140045420136271
MODA2,0.43981831945495836,0.6158508158508158,0.0011452262858484086,0.0013266206415406964,0.04492697389300664,0.006157884978616264,0.0011340338198460485
MODA1,0.43981831945495836,0.6158508158508158,0.0011452262858484086,0.0013266206415406964,0.04492697389300664,0.006157884978616236,0.0011340338198460485
TGLYCO,0.002271006813020439,0.39117559964465504,0.0015140045420136265,0.0002926805116828341,9.938794573326841e-05,0.0012043637827881541,0.0015140045420136258
TFRUA,0.031037093111279335,0.4450808625336927,0.0009428391158280552,0.00037073550931636406,0.0011820180637652628,0.005167528917529439,0.0009761938072117655
TILEA,0.4405753217259652,0.6161380597014925,0.001175204662216038,0.0013305726501986327,0.04493313279747891,0.006158034677061041,0.0011633259293423075
TILEB,0.4405753217259652,0.6161380597014925,0.001175204662216038,0.0013305726501986327,0.04493313279747891,0.0061580346770612,0.0011633259293423075
TTHRB,0.441332323996972,0.616425571628558,0.001192168663664976,0.0013328374461713817,0.0449747944019471,0.006158182518401992,0.001180417193760142
TTHRA,0.441332323996972,0.616425571628558,0.001192168663664976,0.0013328374461713817,0.0449747944019471,0.006158182518402173,0.001180417193760142
CTPI1,0.43981831945495836,0.6158508158508158,0.0011452262858484088,0.0013266206415406964,0.04492697389300664,0.006157884978616229,0.0011340338198460485
CTPI2,0.43981831945495836,0.6158508158508158,0.0011452262858484088,0.0013266206415406964,0.04492697389300664,0.006157884978616236,0.0011340338198460485
CHAA,0.22785768357305072,0.5202835762111068,0.001560011832690425,0.0008234551771212186,0.01918679217450121,0.006077892075938607,0.0015560369101415773
TINS,0.22937168811506434,0.5211045364891519,0.001589778803164312,0.0008278902298404696,0.019295354638753322,0.006078979106548374,0.0015901543187758988
DCTA3B,0.4458743376230129,0.6181562938699111,0.001904225483457777,0.0013802016518601517,0.044960737410154314,0.006159066005873609,0.0018399021536850847
DCTA3A,0.4458743376230129,0.6181562938699111,0.001904225483457777,0.0013802016518601517,0.044960737410154314,0.0061590660058735555,0.0018399021536850847
TPPCH,0.001514004542013626,0.3886437187408061,0.0015140045420136245,0.0003391203299237946,9.58346708516463e-05,0.0006755759146597075,0.0015140045420136271
TPNTO,0.002271006813020439,0.35132978723404257,0.0015140045420136258,0.0002844022625550336,7.715559720457095e-05,0.001217264899130506,0.001514004542013626
TKA,0.43981831945495836,0.6158508158508158,0.0011452262858484086,0.0013266206415406964,0.04492697389300664,0.006157884978616268,0.0011340338198460485
SMET,0.22861468584405753,0.5204885736800631,0.0015775914246095215,0.0008255921618850919,0.01922296282126096,0.006078437794504264,0.0015757628431028589
GSHT,0.441332323996972,0.616425571628558,0.002430147058863406,0.0014027503985742115,0.04496792930672148,0.00615816942231411,0.002411230699148626
CYCA4,0.2331566994700984,0.5273453093812375,0.001598814590317969,0.0008396577680326368,0.0197337353837976,0.00608163759475282,0.0015997777882873858
CYCA5,0.23694171082513246,0.5286114445778312,0.0018465773383386692,0.0008657214757405248,0.019963625401967087,0.006084179612733465,0.0018620943032567761
CYCA1,0.22937168811506434,0.5206937327552227,0.0016549524425399562,0.0008354287674614251,0.019232459131870834,0.006078959464566262,0.0016565397591131736
CYCA2,0.4428463285389856,0.6170014012143858,0.0013773183011969862,0.0013518720309308391,0.04496780169109433,0.006158483066511335,0.001364026509504894
MCE4A,0.441332323996972,0.616425571628558,0.0020776922459642094,0.0013839017105477564,0.04497067486636343,0.006158177411295873,0.0020905470027765814
TPHE,0.23088569265707798,0.5267145135566188,0.00160136248553116,0.0008350929849083923,0.019522677706263102,0.006080053506097342,0.0015975278963026467
THEXD,0.004542013626040878,0.39374068554396424,0.001514004542013626,0.00025121047633059766,0.0003936859340482352,0.0023570088809120662,0.001514004542013626
MGTE1,0.43981831945495836,0.6158508158508158,0.0011452262858484086,0.0013266206415406964,0.04492697389300664,0.006157884978616312,0.0011340338198460485
TO2,0.021196063588190765,0.4254428341384863,0.0015140045420136278,0.0003361429772227291,0.0014009563331925567,0.004762873671642977,0.0015140045420136258
TGLUB,0.4564723694171082,0.6228194247996228,0.0017658451384047172,0.0014132961154433045,0.0451378966351449,0.006161051584981603,0.0017440278843185136
TDPMA,0.4405753217259652,0.6161380597014925,0.0015437894765878263,0.0013477397707408422,0.044927629446502394,0.006158029960063468,0.001505322483303338
TMLTB,0.4405753217259652,0.6161380597014925,0.001464045806320084,0.0013436278592467291,0.04492791505159416,0.006158035623483771,0.001435454893288811
TMLTA,0.4405753217259652,0.6161380597014925,0.001464045806320084,0.0013436278592467291,0.04492791505159416,0.006158035623483752,0.001435454893288811
PROZ3,0.43981831945495836,0.6158508158508158,0.0011452262858484086,0.0013266206415406964,0.04492697389300664,0.006157884978616321,0.0011340338198460485
PROZ1,0.441332323996972,0.616425571628558,0.001205054923924785,0.0013330113212608116,0.04497453858583179,0.0061581832871566685,0.0011943295823709796
USPA2,0.43981831945495836,0.6158508158508158,0.0011452262858484086,0.0013266206415406964,0.04492697389300664,0.006157884978616259,0.0011340338198460485
THEXN,0.002271006813020439,0.3912914691943128,0.0015140045420136256,0.00028361420869085275,0.00015484468958601048,0.0012189841945248092,0.0015140045420136245
TGLUA,0.4564723694171082,0.6228194247996228,0.0017658451384047172,0.0014132961154433045,0.0451378966351449,0.006161051584981382,0.0017440278843185136
T9HED,0.002271006813020439,0.3912914691943128,0.0015140045420136256,0.00028361420869085275,0.00015484468958601048,0.0012189841945248108,0.0015140045420136245
TPEND,0.004542013626040878,0.39374068554396424,0.0015140045420136256,0.00025121047633059766,0.0003936859340482352,0.002357008880912064,0.001514004542013626
TDEC,0.002271006813020439,0.3912914691943128,0.0015140045420136256,0.00028361420869085275,0.00015484468958601048,0.0012189841945248134,0.0015140045420136245
TMETB,0.44436033308099926,0.6175783076203833,0.0014523669042857189,0.001358185532382175,0.04499980463970851,0.0061587843529654195,0.001435670791057269
TMETA,0.44436033308099926,0.6175783076203833,0.0014523669042857189,0.001358185532382175,0.04499980463970851,0.006158784352965359,0.001435670791057269
TORNA,0.4420893262679788,0.6167133520074697,0.0012391535769567233,0.0013373126322212357,0.04495362297488539,0.006158332542751682,0.0012268866034462061
TORNB,0.4420893262679788,0.6167133520074697,0.0012391535769567233,0.0013373126322212357,0.04495362297488539,0.00615833254275146,0.0012268866034462061
TACAL,0.004542013626040878,0.4023758757234237,0.0015140045420136256,0.00026414041376449386,0.0002301111922196283,0.002337639929090263,0.001514004542013625
TGL,0.006813020439061317,0.4379973474801061,0.001514004542013625,0.00026208863992124176,0.0005721727945596388,0.0030531258915962906,0.001514004542013625
TASPA,0.4428463285389856,0.6170014012143858,0.0012764141071658981,0.0013440581399426176,0.04495923057464602,0.006158483288525111,0.0012641578891499936
TASPB,0.4428463285389856,0.6170014012143858,0.0012764141071658981,0.0013440581399426176,0.04495923057464602,0.0061584832885251154,0.0012641578891499936
THISA,0.43981831945495836,0.6158508158508158,0.0011452262858484086,0.0013266206415406964,0.04492697389300664,0.00615788497861619,0.0011340338198460485
NARK,0.22861468584405753,0.5204885736800631,0.001562841314764847,0.0008253860375307109,0.019265151014732286,0.006078436879954695,0.001559526626702774
TDIN,0.22937168811506434,0.5211045364891519,0.001589728568161845,0.000827856516911293,0.019295402560955036,0.00607897897467478,0.0015900272240032094
UGPC1,0.4436033308099924,0.6172897196261682,0.0014341483920178903,0.0013518281253324974,0.045006685748099386,0.006158631470189344,0.001415776132335364
UGPC2,0.4436033308099924,0.6172897196261682,0.0014341483920178903,0.0013518281253324974,0.045006685748099386,0.006158631470189364,0.001415776132335364
TPROP,0.002271006813020439,0.3657253599114064,0.0015140045420136256,0.00028416001249407803,9.536491375093402e-05,0.0012177821023578227,0.0015140045420136265
TFE2,0.005299015897047691,0.4356860158311346,0.0015140045420136239,0.00025453938555287155,0.00041453197880162725,0.0026225179223949425,0.001514004542013626
TUREA,0.001514004542013626,0.37635327635327637,0.001514004542013627,0.0003392745358048486,8.353366790310816e-05,0.0006754210216066745,0.0015140045420136263
TSUC,0.43981831945495836,0.6158508158508158,0.0019028020434241656,0.0013748324518107681,0.044926786616578854,0.0061578761194979355,0.0018916095774218096
PROZ4,0.43981831945495836,0.6158508158508158,0.0011452262858484086,0.0013266206415406964,0.04492697389300664,0.006157884978616212,0.0011340338198460485
DCTA2A,0.4481453444360333,0.6190253045923149,0.002144414426656477,0.0014002993523870232,0.044961949654108754,0.006159502370583365,0.002102014653676274
ANSP2B,0.43981831945495836,0.6158508158508158,0.0011452262858484086,0.0013266206415406964,0.04492697389300664,0.006157884978616234,0.0011340338198460485
ANSP2A,0.43981831945495836,0.6158508158508158,0.0011452262858484086,0.0013266206415406964,0.04492697389300664,0.006157884978616232,0.0011340338198460485
THISB,0.43981831945495836,0.6158508158508158,0.0011452262858484086,0.0013266206415406964,0.04492697389300664,0.0061578849786162,0.0011340338198460485
TNO,0.001514004542013626,0.29900407424173836,0.0015140045420136263,0.0003539139775249798,3.1038416769892873e-06,0.000655995764585749,0.0015140045420136271
TURA,0.22937168811506434,0.5211045364891519,0.0016084635061155616,0.0008284068911141485,0.01927815224845953,0.006078979138744358,0.0016124208462197876
ROCE1B,0.4405753217259652,0.6161380597014925,0.0012438692545341326,0.0013352346083219733,0.044929027439727966,0.006158035261781951,0.0012284561281495803
