,degree_centrality,closeness_centrality,betweeness_centrality,pagerank_centrality,eigenvector_centrality,information_centrality,load_centrality
DHAD1,0.32748091603053436,0.5725524475524476,3.618119339058718e-05,0.0009585097593537656,0.03840938129229659,0.006283752668948058,3.5784510874485295e-05
DHAD2,0.32748091603053436,0.5728027984258854,4.095661540070297e-05,0.0009587299619974685,0.03840866206949538,0.006283753053377794,4.055618866189036e-05
4CMLCL_kt,0.11068702290076336,0.47792776358993067,0.0,0.0004602758814330808,0.006980247675147723,0.0060541605111566745,0.0
MMPL8,0.13893129770992366,0.4897196261682243,0.0,0.0004992831370469455,0.01217870043812987,0.006123626379465151,0.0
GLYCt,0.0061068702290076335,0.43783422459893045,0.0015267175572519095,0.0002667546675763698,0.0004674539609027644,0.00288495585493408,0.0015267175572519077
ASPt2r,0.44274809160305345,0.6176331918906176,0.0013181960744351234,0.0013519157573232635,0.045012267624927896,0.0063153631832594094,0.0013050001005897706
ASPt2r_rev,0.44274809160305345,0.6176331918906176,0.0013181960744351234,0.0013519157573232635,0.045012267624927896,0.0063153631832593505,0.0013050001005897706
MMAA32,0.02900763358778626,0.45501910385550537,3.1309105933415844e-06,0.0003060573549874695,0.001145246544660112,0.005213807245009067,3.1365261892416636e-06
GRTT,0.08396946564885496,0.479502196193265,0.00015047280506653743,0.00040493296804805143,0.00615826948032934,0.005949609486989491,0.00019173664571695982
HISabc,0.4389312977099237,0.6161806208842897,0.0011541791701858812,0.0013301518966727,0.044973003882981026,0.006314568558822715,0.0011426880814627426
FCLPA,0.0053435114503816794,0.3979343863912515,0.0,0.00017411868218480551,0.00021589841375770273,0.0028315780680012574,0.0
PLSC1,0.05801526717557252,0.44725162171389554,6.785278184786132e-06,0.0003014900223403208,0.003231680629748179,0.005765940100607466,8.035049177685148e-06
TKT2,0.01603053435114504,0.43291473892927956,5.74062877827515e-05,0.000293966222644838,0.0006829188652604432,0.004509403811964929,0.00010894746717491067
FABG14,0.23587786259541985,0.5284388866478419,1.5690123189016026e-05,0.0007486877625026708,0.020027434105384035,0.006236802392865022,1.567480298601324e-05
FABG15,0.23587786259541985,0.5284388866478419,1.569012318901603e-05,0.0007486877625026708,0.020027434105384035,0.006236802392865562,1.567480298601324e-05
FABG16,0.23587786259541985,0.5284388866478419,1.5690123189016026e-05,0.0007486877625026708,0.020027434105384035,0.006236802392865252,1.567480298601324e-05
FRDcm,0.04580152671755725,0.4543877904960111,0.00021896290047688846,0.0003416388701593511,0.0037329746938045503,0.005608428608068909,0.0002631538135952047
FABG10,0.23587786259541985,0.5284388866478419,1.569012318901603e-05,0.0007486877625026708,0.020027434105384035,0.0062368023928654065,1.567480298601324e-05
FABG11,0.23587786259541985,0.5284388866478419,1.5690123189016026e-05,0.0007486877625026708,0.020027434105384035,0.006236802392865508,1.5674802986013236e-05
FABG12,0.23587786259541985,0.5284388866478419,1.5690123189016026e-05,0.0007486877625026708,0.020027434105384035,0.0062368023928652825,1.5674802986013236e-05
FABG13,0.23587786259541985,0.5284388866478419,1.5690123189016033e-05,0.0007486877625026709,0.020027434105384035,0.006236802392865341,1.5674802986013242e-05
ACGS,0.1801526717557252,0.5069659442724458,0.0006336414954669832,0.0006587554492635163,0.01462808843786653,0.00618606759175898,0.0006885408034930787
DBTS,0.3427480916030534,0.5763308402991641,0.002764445302211496,0.001105899754314482,0.027846497638410753,0.006289137701786848,0.00287612984815206
NARK,0.23282442748091603,0.5219123505976095,0.001578192321943771,0.0008388454205056794,0.0196714566160369,0.006234315577781577,0.0015746113083781766
AMAOTr,0.25725190839694656,0.5349122090649244,0.0014303552397651293,0.0009216184208342232,0.02049192379352982,0.006250363989797197,0.001458046030051681
FABG19,0.23587786259541985,0.5284388866478419,1.5570110492386343e-05,0.0007486835849074768,0.020027518451350187,0.006236802354100306,1.555322765093893e-05
DINSt2,0.233587786259542,0.5225368966892701,0.0016068505214420048,0.00084139217642166,0.019701484165417303,0.006234870321124896,0.001607121796754479
BIOB,0.038931297709923665,0.46029515108924807,0.00024973085244746725,0.0004400131148862855,0.001706765862916203,0.005470096843803172,0.00046751364043348936
PGM,0.0030534351145038168,0.40494590417310666,2.8404427163090567e-08,0.00012302857996070895,0.00019356443112906948,0.0020642161586602362,2.8404427163090673e-08
MHPGLUT,0.01450381679389313,0.4543877904960111,6.094090421787312e-06,0.00018067073456518414,0.0011368068272452144,0.004429928661224521,1.116942877487545e-05
FRTT,0.08396946564885496,0.479502196193265,0.00015047280506653743,0.00040493296804805143,0.00615826948032934,0.005949609486989817,0.00019173664571695982
GLYC3Pabc,0.44274809160305345,0.6176331918906176,0.001518829073236451,0.0013578731553767808,0.045052083698927506,0.006315363370732461,0.0014982387196936073
GLYC3Pabc_rev,0.44274809160305345,0.6176331918906176,0.001518829073236451,0.0013578731553767808,0.045052083698927506,0.006315363370732356,0.0014982387196936073
THF,0.3549618320610687,0.5829995549621718,0.000821592807077506,0.0011021120274208626,0.03903768473008946,0.0062930995301812495,0.0008164605973221878
PPSD4,0.6068702290076335,0.6953290870488322,0.002991724633866147,0.0017928390627221689,0.05200781118151836,0.006339942724238411,0.002919721798804727
SHKK,0.18931297709923664,0.5202541699761716,1.1322906975074196e-05,0.0006328956317978149,0.01754375569160622,0.006196599644610441,1.1501954856110854e-05
PPSE8,0.21374045801526717,0.5179913009094503,0.00026924079215066767,0.0007517695463953085,0.015134858906192386,0.006219612732766059,0.0002784541050237028
HEMEOS,0.3801526717557252,0.5941043083900227,0.0016006589689223198,0.001156903875696725,0.040945845290812966,0.006300534153842074,0.0014844204023367453
FADD282,0.22061068702290076,0.5362259516987311,0.0004202603776464291,0.0007745089645085989,0.019047970007446104,0.006225496084688686,0.00048348425187451794
PPAtr,0.0022900763358778627,0.3650041794371691,0.0015267175572519077,0.00028659981289714143,9.479914340555769e-05,0.0012320528652767036,0.0015267175572519097
PPSE1,0.21374045801526717,0.5179913009094503,0.0002803159178725186,0.000754844257715243,0.0151270321867605,0.006219605751259243,0.0002913648036765499
PPSE2,0.21374045801526717,0.5179913009094503,0.0002803159178725186,0.000754844257715243,0.0151270321867605,0.006219605751259234,0.0002913648036765499
PPSE3,0.21374045801526717,0.5179913009094503,0.00026924079215066767,0.0007517695463953085,0.015134858906192386,0.006219612732765963,0.0002784541050237028
PPSE4,0.21374045801526717,0.5179913009094503,0.00026924079215066767,0.0007517695463953085,0.015134858906192388,0.006219612732766063,0.0002784541050237028
PPSE5,0.21374045801526717,0.5179913009094503,0.0002803159178725186,0.000754844257715243,0.0151270321867605,0.006219605751259111,0.0002913648036765499
PPSE6,0.21374045801526717,0.5179913009094503,0.0002803159178725186,0.000754844257715243,0.0151270321867605,0.006219605751259243,0.0002913648036765499
FADD284,0.10305343511450382,0.4725829725829726,9.494923328375134e-05,0.0004263644755338,0.007557360464253105,0.006030418848734956,0.0001062983503433431
ARGDr,0.33435114503816793,0.575318401405358,0.0019458750277161483,0.0010537116912437874,0.03860947225205616,0.006286260641683925,0.0017941014366098264
THFGLUS,0.2641221374045801,0.5504201680672269,0.0007924760380541223,0.0009034127281511539,0.02242069106721293,0.00625468904130861,0.0008125958183297552
AHSERL2,0.017557251908396947,0.43594009983361065,1.7097831008928004e-05,0.00020086527958544176,0.0010695715000018468,0.00467578251432047,2.0015815776475902e-05
FE2t,0.004580152671755725,0.43536058491193086,0.0015267175572519088,0.00025917812056623255,0.0003092016796385688,0.002383137387181454,0.0015267175572519077
UREAt,0.0015267175572519084,0.3766532489936745,0.0015267175572519084,0.0003421395776074922,8.445302059268538e-05,0.0006823509454006484,0.0015267175572519088
SUCRabc,0.4389312977099237,0.6161806208842897,0.0019181211105984105,0.0013787681188388314,0.04497281343828352,0.0063145589876862345,0.0019066300218752723
DUTPDP,0.38091603053435114,0.5943738656987296,0.0006681291838387991,0.0011426060545505366,0.04098416897866207,0.006300756097794043,0.0006570025518789178
INHA19,0.23740458015267174,0.5288655631812677,1.5105509320476158e-05,0.0007520082156332197,0.020265727571516005,0.0062378803204609316,1.5045174217226109e-05
PAPPT3,0.0061068702290076335,0.37503578585742914,5.85798215514343e-06,0.00017199860936880723,0.0001224721015439754,0.0030713066903342357,1.3791162258921516e-05
MOHMT,0.3366412213740458,0.5760773966578716,0.000512175125242075,0.0010142686152563958,0.038657180696072616,0.006287025999573622,0.0005023052702143554
PANTS,0.23206106870229007,0.5395387149917628,0.002000455277000654,0.0008604492230044202,0.019952357843346334,0.006234213273578083,0.001967042782666692
NICRNS,0.19083969465648853,0.5210819411296739,1.6995960403577916e-05,0.0006368730894915987,0.017690744725814687,0.006198239959998352,1.8097349528789815e-05
TESA4,0.3648854961832061,0.5856057219490389,0.000615468640051136,0.001091994189589912,0.039306201401536546,0.006296171769205586,0.0006067586443783592
5ALEV,0.029770992366412213,0.46240734204024003,0.0001339537638953258,0.0003175880211172376,0.00145182395016412,0.005247556475634408,0.00022346625462542
DPR,0.23587786259541985,0.5288655631812677,3.3901988150357986e-05,0.0007485863980942519,0.020050631627433604,0.006236805228175281,3.641761728813118e-05
PPCDC,0.11221374045801527,0.4788011695906433,3.277855208857879e-05,0.0004656059888881914,0.007033921432186714,0.006058729062084795,3.6380371212187705e-05
MOEB1,0.45038167938931295,0.6217370669197911,0.0016704129693998146,0.0013955853285956004,0.044413864629332674,0.006316907822209005,0.0016527545783801944
INHA14,0.23740458015267174,0.5288655631812677,1.5223183538952958e-05,0.0007520123933032019,0.020265643225549856,0.006237880358581119,1.5164306864461791e-05
SSALy,0.4908396946564885,0.6409001956947162,0.0030812924193195992,0.0014744725949336717,0.04759664199948312,0.006324267620251319,0.0032292355224636197
PDHcr,0.24274809160305344,0.5303643724696356,5.731086199158921e-05,0.0007706086066229253,0.020344833464259745,0.0062415133304630005,5.740673410011859e-05
PLSB21,0.06183206106870229,0.44939965694682676,0.00013441681588250673,0.0003277212407424879,0.0034144410507559834,0.005801283579131652,0.00017047912589022302
PLSB22,0.14732824427480917,0.49303726006774556,0.0002369104526858809,0.0005408648787238536,0.012638973067719552,0.006139013837264941,0.00028030555370675266
GCCc,0.23740458015267174,0.5288655631812677,4.115370059527065e-05,0.0007546825889516164,0.020189785557575616,0.006237876017777791,4.130883886117882e-05
RPE,0.0053435114503816794,0.42477302204928663,3.955370722858206e-06,0.0001774001902240348,0.00017133016752909097,0.002833491347356875,7.655453802937049e-06
PEPA,0.3656488549618321,0.5877074921489457,0.000350522590542676,0.001084038908670849,0.0407947383185494,0.006296388792455897,0.00034055036753390794
MYCOE,0.36335877862595417,0.5850826261723984,0.0005949522911133843,0.001086907160351658,0.0392605691153939,0.006295713013012408,0.0005879221762497583
FADD3414,0.33511450381679386,0.5725524475524476,0.0017618764233211712,0.0011470776340609934,0.02840271472148217,0.006286495853264768,0.001802166119993888
PPNCL2,0.10152671755725191,0.48935375420246546,0.0004725876768830993,0.00048819454468092917,0.007304256291687383,0.006023769336029541,0.000540861336757501
ACYP_2,0.3702290076335878,0.589824403421882,0.000396677315892841,0.001099760075268533,0.040943199979222834,0.006297733407903813,0.00039169062713133334
G1PTT,0.08549618320610687,0.48464668886422496,0.0001075951233134763,0.00039053872114096623,0.0063976868079224595,0.005958152207291014,0.00010750613601307157
TDPGDH,0.32748091603053436,0.5730533683289589,0.0008862739680374879,0.0009892208636218683,0.03840134554580636,0.00628371963311076,0.0008591000960822187
METS,0.02366412213740458,0.45772187281621246,3.3458230861615676e-05,0.00022511969524829142,0.0016058830191694653,0.0050279112849154805,4.980778396755795e-05
FADD5,0.33587786259541985,0.5728027984258854,0.0017668070325858316,0.0011489385285911374,0.028500556321321903,0.006286765985475673,0.0018066851906886063
FADD4,0.5038167938931297,0.6427870461236507,0.003382157067431306,0.0015799480826999104,0.04694257846121158,0.006326421153044808,0.003305998432903326
FACOAL140,0.33511450381679386,0.5725524475524476,0.0017618764233211697,0.0011470776340609932,0.028402714721482168,0.006286495853264903,0.0018021661199938907
FAS56,0.11221374045801527,0.4782767433369843,3.968610823745704e-06,0.0004646690297696312,0.00704680726009124,0.0060587155385810896,4.034880927647696e-06
NUO,0.23893129770992366,0.5292929292929293,0.0004717725110154999,0.0008116016449927707,0.020328773697201683,0.006238793273126517,0.0005035889530327
METAT,0.48244274809160304,0.6340755082284608,0.004446811146780463,0.0015544731586271939,0.0456667660225391,0.006322835463381045,0.004464498462626685
FADD3,0.3366412213740458,0.5728027984258854,0.0007079560809886019,0.001070740689095657,0.028565029513804633,0.006286991314581016,0.0007118288195474216
PPAKr,0.1900763358778626,0.5231629392971247,0.0009228434782077459,0.0007149664101601978,0.0176153596815858,0.006197316701564543,0.0010574032503760495
PIME1,0.01984732824427481,0.4474043715846995,3.772984717554498e-07,0.00025981397729902964,0.0007092428799121777,0.004796612522777167,3.6305476701776106e-07
CYTK2,0.18931297709923664,0.5202541699761716,2.961598475810492e-06,0.0006322730636707494,0.017636392592416665,0.0061965994101435135,3.0007974748366404e-06
GLYCK,0.1900763358778626,0.5206677265500795,0.0002438145749261493,0.000658509789673894,0.017612705164058846,0.006197293803955845,0.0002493171879031445
PIMeE2,0.01984732824427481,0.4474043715846995,3.772984717554498e-07,0.00025981397729902964,0.0007092428799121777,0.004796612522777192,3.6305476701776106e-07
RBFSa,0.366412213740458,0.5879712746858169,0.0005666645267584916,0.001106126856282699,0.040795891333858476,0.006296630060672455,0.000541087036557109
FADD8,0.5038167938931297,0.6427870461236507,0.0033821570674313095,0.0015799480826999104,0.04694257846121158,0.006326421153044826,0.003305998432903327
CHLabc_rev,0.4389312977099237,0.6161806208842897,0.0011541791701858812,0.0013301518966727,0.044973003882981026,0.006314568558822738,0.0011426880814627426
UREA,0.4099236641221374,0.6034085674804238,0.004511872621734785,0.0013952739335643016,0.04099658776539159,0.0063082914596652466,0.0045099887996775416
ANS,0.06412213740458016,0.4722422494592646,0.002014065111943287,0.0005268532613646149,0.0034274968332775775,0.005813310258513442,0.0020880185309903937
GTPDPK,0.2083969465648855,0.5265273311897106,0.00012282575557881145,0.0006978538305289377,0.018944352588665267,0.00621529474674481,0.00012648985340626588
ADCS,0.04351145038167939,0.4647037956722242,0.0002126600000321049,0.0003231786112062078,0.002681493600938838,0.005572920238730665,0.0002462498767756865
ANPRT,0.08473282442748091,0.48073394495412847,0.0018842492026143016,0.0005076173984943162,0.006105395604701566,0.005951740358591815,0.001957382129247843
KSTD,0.2366412213740458,0.5286521388216303,7.28344850497773e-05,0.0007562427254696208,0.02017015434562279,0.006237326519064931,7.38758252514111e-05
CTPS1,0.2580152671755725,0.5481171548117155,0.0004750428550580314,0.0008435172921419159,0.02315812582497602,0.006251259617342069,0.0004875354301945696
CTPS2,0.4595419847328244,0.625,0.0011829371304678496,0.0013875585215350472,0.0452584427171375,0.006318678869720683,0.0011531769627252477
PTA2,0.2732824427480916,0.5501889962200756,0.0005165016631532611,0.000868122036204798,0.025931502335152023,0.006259874710466277,0.0005434275865361106
SUCCabc,0.44732824427480916,0.6193853427895981,0.0023067776468363643,0.0013961628542804201,0.04500407034554579,0.006316299635126167,0.002199563397858754
ASNabc_rev,0.4389312977099237,0.6161806208842897,0.0011541791701858812,0.0013301518966727,0.044973003882981026,0.006314568558822847,0.0011426880814627426
ASNabc,0.4389312977099237,0.6161806208842897,0.0011541791701858812,0.0013301518966727,0.044973003882981026,0.006314568558822874,0.0011426880814627426
XTSNH,0.3282442748091603,0.5730533683289589,0.0020063005689864724,0.001015481350195515,0.038425657764105364,0.006284059756696071,0.001766644282840714
MACCOAT,0.14580152671755725,0.49174174174174173,4.069542865734321e-05,0.0005273827680042486,0.012605003342354463,0.006136317532492268,4.4203833327687844e-05
MTHF1,0.03435114503816794,0.4474043715846995,3.9526015719017966e-05,0.0002464611951256977,0.0031539505797570475,0.005390790946743838,4.470114455902401e-05
FAS60,0.14274809160305343,0.49063670411985016,9.397911735552719e-06,0.0005114795412146941,0.012350621102495976,0.006130855761490813,9.885730076798768e-06
HISabc_rev,0.4389312977099237,0.6161806208842897,0.0011541791701858812,0.0013301518966727,0.044973003882981026,0.006314568558822747,0.0011426880814627426
NTPTP1,0.3282442748091603,0.5733041575492341,1.1825317009407687e-05,0.0009587284801939165,0.03852290593688518,0.006284031179571082,1.2228612725478527e-05
NOt,0.0015267175572519084,0.2992917523417866,0.0015267175572519084,0.0003569030973819531,3.131076543398357e-06,0.0006626963167514957,0.0015267175572519073
CYTD,0.33129770992366414,0.5740578439964943,0.0001449042498125908,0.0009819571123243955,0.038536219794239344,0.006285140485731148,0.00013927525964121194
R05224,0.4564885496183206,0.6235126130414088,0.002262799451658244,0.0014226405388181123,0.04518979759287313,0.006318087693670747,0.0021940903481620123
PAPA52,0.05648854961832061,0.4431664411366712,0.00027902770938242926,0.00035917230236760794,0.002868130277373547,0.0057457645216371115,0.00042525325805434764
URAt2,0.233587786259542,0.5225368966892701,0.001625178914228219,0.0008419517128199325,0.019684465082733252,0.006234870586138202,0.0016290691767082768
PAPA51,0.05648854961832061,0.4431664411366712,0.0002790277093824289,0.000359172302367608,0.002868130277373547,0.005745764521637145,0.00042525325805434764
TYRA,0.3099236641221374,0.5532094594594594,0.00109458315790207,0.0010183217384265495,0.022603596951675978,0.006276612839208695,0.001103323210979983
CYTK1,0.19312977099236642,0.5212892956625547,0.00044170290499409234,0.0006874718753624033,0.017651081067367392,0.006200401553917155,0.00046543705537714343
PDX5POi,0.022137404580152672,0.43710377043710374,4.942728218205437e-05,0.00024143963398476446,0.001520740261050949,0.004947559904853995,7.807546036096753e-05
PYAM5PO,0.3412213740458015,0.5781112091791704,0.0010091132382812106,0.0010807847133101974,0.03859378882932686,0.00628862434375566,0.0009852745972879532
GLUDC,0.150381679389313,0.49640015157256534,0.0007566487949763057,0.0006130584362618351,0.009608263522807954,0.006143472055790122,0.0008148383317441054
FADD3419,0.5038167938931297,0.6427870461236507,0.002285172161755231,0.0015335068415366494,0.046943074672586536,0.006326384884649777,0.0022294882763345143
ARGabc_rev,0.4396946564885496,0.6164705882352941,0.0012660587703708767,0.0013397619165282538,0.04497485444754062,0.0063147287814502824,0.0012492680583951474
ARGabc,0.4396946564885496,0.6164705882352941,0.0012660587703708767,0.0013397619165282538,0.04497485444754062,0.006314728781450074,0.0012492680583951474
HIAt,0.0015267175572519084,0.3660240290583962,0.0015267175572519073,0.00034208412871860624,8.016192578460664e-05,0.0006821120641328208,0.001526717557251907
CITL,0.017557251908396947,0.4498626373626374,1.725595292686665e-05,0.00018744099851448486,0.0012471690820017676,0.004682218634407426,2.8138335828582723e-05
FABD6,0.18167938931297709,0.5005731753916699,0.00016652305108482205,0.0006435954400380199,0.014340243889985105,0.006187828759838931,0.0001751475044472256
OXCDC,0.11221374045801527,0.479151426481346,6.056028518800186e-05,0.00047125904881256713,0.007069046412216284,0.006058671137573146,7.017700925342173e-05
THDPS,0.4083969465648855,0.6009174311926605,0.001163819415174623,0.0012241931500775968,0.042417723549351936,0.006307804530307499,0.0011429635991372321
ASPO6,0.03358778625954199,0.46338875132649454,0.00014302342356097464,0.0002831574118791639,0.0023612583404285766,0.0053681490162334235,0.00023188577079774118
IMPC,0.32748091603053436,0.5730533683289589,9.717357362182239e-05,0.0009641165210640157,0.03839330550207732,0.006283749619540247,9.712814246283192e-05
PC6AR,0.23587786259541985,0.5286521388216303,1.6324339459415945e-05,0.0007496456905610235,0.020026368722562936,0.006236805439201041,1.6860351825975964e-05
AICART,0.013740458015267175,0.43974488083249413,2.2370124553390907e-05,0.00017802300023127065,0.0009519670630803043,0.004351087011370051,3.926622928466168e-05
ASPO5,0.030534351145038167,0.4627340162486754,0.00010113284508896356,0.00028474138915344447,0.0018531060492880226,0.005276884612498886,0.00016160361513777648
FABH,0.2129770992366412,0.5177865612648221,0.00027357667452621693,0.000750281957193746,0.015008173799504768,0.006218956595227069,0.00028268340146639544
MTAP,0.14198473282442747,0.5059868675164156,1.9539129339553855e-05,0.0004979291608078356,0.014583988238608714,0.006129733976632951,2.053497676569098e-05
L_LACDcm,0.02748091603053435,0.4645390070921986,6.786581712057612e-05,0.00027060167554596696,0.0012819253227698934,0.005178829250977854,0.00010159677713679768
LYSDC,0.11603053435114503,0.4862657757980698,3.813161765389213e-05,0.0004776917829167142,0.0075339059965463155,0.006069646931701735,4.377500639128943e-05
SHSL2r,0.022137404580152672,0.43449419568822556,7.060546059760764e-05,0.0002624049930108856,0.0010381877040319364,0.0049395321514888535,9.146276794769111e-05
RPI,0.006870229007633588,0.42657114946271574,7.90772462741353e-06,0.00018651444643423234,0.00028888228274840863,0.003235610976715636,1.8969855223745525e-05
TRPt2r,0.23435114503816792,0.52801289802499,0.001589760763984635,0.0008442058105362538,0.019894549760380246,0.006235423910934651,0.0015863696690439162
GUAt,0.0030534351145038168,0.35045478865703583,0.0015267175572519082,0.0002692191881485912,7.222056524918487e-05,0.0016817218303964662,0.0015267175572519082
UDPGD,0.483206106870229,0.6380905991232343,0.002663627247295928,0.0014369310341484781,0.047549704354962086,0.0063229792450082214,0.002752969805369867
FOLD3,0.33053435114503815,0.5738063950941743,0.0032539852660074075,0.0010684179622976703,0.03844633114417114,0.006284891047831779,0.002898602112313383
METSOXR1,0.33129770992366414,0.5738063950941743,0.0001960453158178622,0.000987745336764634,0.03848861779051207,0.0062851546122625135,0.00019328751600557068
PPCOAC_opposite,0.5206106870229008,0.6501240694789082,0.003850143658545287,0.0015666362521475246,0.0475454800178738,0.006328964049750503,0.0038923306888996685
PPCOAC,0.4587786259541985,0.6285988483685221,0.00272171657134522,0.0013757908154903363,0.03964438139556694,0.0063185686936060555,0.0027407765355214183
MAGD,0.34045801526717556,0.5786219081272085,0.0033856454683171356,0.0012218949463612668,0.03896222361058311,0.006288468564645825,0.003333523847626251
RNDR4,0.332824427480916,0.5755711775043937,0.002278562767421023,0.0010451119355277332,0.03852821286245303,0.006285701817847379,0.0022042664114239434
NADDP,0.5083969465648855,0.6494794248884482,0.001339584055483621,0.0014637645227282925,0.04919278447051867,0.0063270849922623254,0.001323319437853033
COCHL,0.5801526717557252,0.6847882906429692,0.003958072193789438,0.0017227593769410295,0.0528724138730518,0.0063368880276703085,0.003924890784917072
AGDC,0.3320610687022901,0.5745614035087719,0.0007891288567336028,0.001014687748877004,0.038502655143693554,0.00628538913415787,0.0007389778984059126
COB2,0.2366412213740458,0.5286521388216303,2.326030198468563e-05,0.0007497200072572855,0.020204322306954528,0.006237348207076831,2.328167766044083e-05
CBL2OR,0.4801526717557252,0.6365403304178814,0.0008731898767499856,0.0013781534815007484,0.0475336488214729,0.006322420947988176,0.0008621639811192397
CHOLK,0.18854961832061068,0.520460866110449,4.075312831328001e-06,0.0006305071915133249,0.017570383860255483,0.0061957779362366875,4.113315345571396e-06
MICITDr,0.32595419847328244,0.5720524017467249,5.296034725166886e-05,0.0009564189330666908,0.03834950298393276,0.006283189109681005,5.122210336075194e-05
CYRDAR,0.0015267175572519084,0.4067059919279727,0.0,0.00011835368771294589,0.00018339568980062324,0.0012320980384173284,0.0
PNP,0.35877862595419846,0.5832591273374889,0.0011721444253452664,0.0010905570270129388,0.03270775443410962,0.0062942853716098065,0.0011531966958308318
P5CD,0.5030534351145038,0.6469135802469136,0.0020955881557676876,0.001488840801141385,0.04800246475511648,0.006326245152375542,0.0020936293091743047
ACONTb,0.3267175572519084,0.5723023154215815,9.546382070178786e-05,0.0009609955422256554,0.03839444035804219,0.006283471124126294,9.213088986553724e-05
NACt,0.003816793893129771,0.40507111935683365,0.0015267175572519088,0.0002573892983229852,0.00024083392960923917,0.0020675488221199062,0.0015267175572519084
TMDS,0.00916030534351145,0.4189318835944995,2.0558381342713075e-06,0.00014531471354356414,0.0005180889764662429,0.003760816898850918,2.277380009513233e-06
COt,0.0015267175572519084,0.4001221747098351,0.0015267175572519062,0.0003419525598609817,0.00010078730147000029,0.0006826323438806415,0.0015267175572519095
DDPA,0.3709923664122137,0.5903560162235241,0.0009670108686619876,0.0011309436412132922,0.04086077572061785,0.006298002855875808,0.0009253191357510312
OPP,0.083206106870229,0.4793267471642883,3.886227397473831e-05,0.00037838141989204795,0.006158017502402211,0.005946575053635885,4.239144284292422e-05
PKS121,0.6076335877862595,0.6956983536909187,0.0030467394224605563,0.001796605911372229,0.0519667580005599,0.006340025617525304,0.0029730366005462057
PKS122,0.40381679389312974,0.5992680695333943,0.00040943014390710435,0.0011812531467180266,0.04232432201141904,0.006306693811103237,0.00040522342948610376
ACONTa,0.3267175572519084,0.5723023154215815,0.0001389913585250209,0.0009672489189335303,0.03835110971158626,0.006283470764571471,0.00013261896396933823
ADK1,0.2015267175572519,0.5235811350919265,5.111853929131814e-05,0.0006698574666125093,0.018592540570932483,0.006208958297158522,5.247243462462728e-05
Cuabc,0.4389312977099237,0.6161806208842897,0.0011541791701858812,0.0013301518966727,0.044973003882981026,0.006314568558822892,0.0011426880814627426
Cut1,0.4389312977099237,0.6161806208842897,0.0011541791701858812,0.0013301518966727,0.044973003882981026,0.006314568558822924,0.0011426880814627426
OXGDC,0.12442748091603054,0.48232695139911635,0.00020744519748569997,0.0005246032009223323,0.007349412923724164,0.0060910143947526165,0.0002124450931229297
ALAALAr,0.23435114503816792,0.5402061855670103,0.00015465486621231154,0.0007688798063602767,0.021204288945827775,0.006235930131812534,0.00016039712271210158
KGD2,0.39618320610687024,0.5879712746858169,0.0030109849135619457,0.0013071346485360763,0.02731707218606089,0.006304638266882395,0.0030427551165546117
ORPT,0.08473282442748091,0.48144064682102167,0.0001215385102474498,0.0003856533603352413,0.006117686454712698,0.005954471945008655,0.00015090689412071095
TTDCAt2,0.0022900763358778627,0.39174641148325356,0.0015267175572519095,0.0002860401760087366,0.00015521046621393868,0.0012333084122004827,0.0015267175572519082
BTNt,0.0022900763358778627,0.3933933933933934,0.0015267175572519084,0.0002930007529805169,0.00010133948524945734,0.0012243259715382024,0.0015267175572519097
G3PT,0.3717557251908397,0.5900900900900901,0.0009296337075372393,0.0011440556712254979,0.0409529232195839,0.006298192455076649,0.0009136518979169962
FADD222,0.4847328244274809,0.6390243902439025,0.002262226570646751,0.0014334537379212197,0.047674794999018555,0.006323238903972179,0.0022438332712749307
LGNCt,0.0061068702290076335,0.42041078305519897,0.0015267175572519086,0.0002493839714325935,0.000534450430360262,0.0029136487301999006,0.0015267175572519084
DHQS,0.1381679389312977,0.5046224961479199,4.0507348947837363e-07,0.0004868487438461193,0.014327398507333597,0.006122410173323204,4.004394525451285e-07
ALAabc_rev,0.44198473282442746,0.6173421300659755,0.0014111908302198923,0.0013567160034182878,0.04501299964828829,0.0063152056913343855,0.0013968449930190359
FADD17,0.3412213740458015,0.5740578439964943,0.0007835547409191118,0.0010595674384338946,0.03023542556531529,0.006288603162019598,0.0008062374742088074
FADD221,0.48396946564885496,0.6384015594541911,0.0014186211188178032,0.0014068329214049088,0.04767270343427558,0.006323090782702412,0.0013916905185801319
GGTT,0.083206106870229,0.4793267471642883,3.886227397473831e-05,0.00037838141989204795,0.006158017502402211,0.005946575053636063,4.239144284292422e-05
FADE51,0.14274809160305343,0.49063670411985016,3.636134444464376e-05,0.0005186843578542465,0.012407497042733468,0.006130790883308552,3.947234259356576e-05
FADE52,0.14427480916030533,0.4913728432108027,2.4262491329305196e-05,0.0005195541121440488,0.012430032786443853,0.006133618079075106,2.588850485271184e-05
PPA,0.41755725190839693,0.6081708449396471,0.0006959535076886174,0.0012425133497988062,0.04330213445306581,0.0063099428118715516,0.0006952958932600745
4ABZt,0.0030534351145038168,0.3770869314910766,0.0015267175572519077,0.0002761627227527111,9.37542349893626e-05,0.001671305928807282,0.0015267175572519073
ACPM,0.183206106870229,0.5009560229445507,0.00019530410478016153,0.0006515583166859562,0.014482159426779303,0.0061895774970995195,0.0002083865221813577
