,degree_centrality,closeness_centrality,betweeness_centrality,pagerank_centrality,eigenvector_centrality,load_centrality
barb_c,0.017208413001912046,0.3765154150287232,2.3117452466806493e-05,0.0010243418823108973,0.046031381722255266,4.418506273373756e-05
bccpco2_c,0.005736137667304015,0.3431999679711327,0.00014840263426285535,0.00042364670691210135,0.01711112019064005,0.00024229862586509464
bccp_c,0.005736137667304015,0.3566918586039045,0.00020611497995120254,0.0004456541778571908,0.01670349215203972,0.0002129546647011017
btnso_c,0.0028680688336520073,0.0,0.0,0.00014525687910757904,5.474543425030247e-25,0.0
btn_c,0.0076481835564053535,0.3311137837966988,0.0009441298361495603,0.002344240731536746,0.018248293499069097,0.0009441298361495603
btn_e,0.0019120458891013384,0.24803344708913908,0.0,0.0019957331548151897,0.0006962962749086863,0.0
bketoc10acylACPFAS_c,0.0028680688336520073,0.20858273915486944,2.6326191625464745e-05,0.00025546930964588877,6.837971140588506e-05,2.6280284406479432e-05
bketoc12acylACPFAS_c,0.0028680688336520073,0.20858273915486944,2.6688953203259016e-05,0.00029307345851677666,6.837971140588506e-05,2.6280284406479432e-05
bketoc14acylACPFAS_c,0.0028680688336520073,0.20858273915486944,2.6688953203259016e-05,0.0002936373521168674,6.837971140588506e-05,2.6280284406479432e-05
bketoc16acylACPFAS_c,0.0028680688336520073,0.20858273915486944,2.5591127812387436e-05,0.0002936373521168674,6.837971140588506e-05,2.475552691915779e-05
bketoc18acylACPFAS_c,0.0028680688336520073,0.20862556049323014,2.5333879552793045e-05,0.00025583969808849055,6.891002556167852e-05,2.4730114294369096e-05
