,degree_centrality,closeness_centrality,betweeness_centrality,pagerank_centrality,load_centrality
PPGKr,0.008396946564885497,8.473452835331306e-30,3.24841525840293e+33,0.00036523469883291274,8.263392046437411e-05
GLPD2,0.006870229007633588,8.473452835331306e-30,1953833265.187703,0.00017126814115960256,0.00011593746061782428
HEX1,0.031297709923664124,8.473452835331306e-30,2.253788598486292e+39,0.0006117292673676316,0.0007824698919828636
HMNO,0.22213740458015266,8.473452835331306e-30,7.976287606551096e+98,0.0007976516256487147,0.00018960465312295165
PSD,0.00916030534351145,8.473452835331306e-30,0.0,0.00019325897637714095,5.129134541866806e-06
FADE30,0.0061068702290076335,8.549790248262208e-30,0.0,0.0003826194032948811,0.0
ORNTA,0.035114503816793895,8.473452835331306e-30,8975251249945.393,0.0006073331851185998,0.0004894800738475976
GLUPRT,0.14045801526717558,8.473452835331306e-30,4.03741483815943e+79,0.0012032855894169537,7.857694789268576e-05
THFOR2,0.31679389312977096,8.473452835331306e-30,1.2685272083598269e+69,0.002430121672374754,0.02575174634233897
PTAr,0.3145038167938931,8.473452835331306e-30,2.4071509568598574e+94,0.006678367891723223,9.621066530057505e-05
PPSA4,0.19083969465648853,8.473452835331306e-30,8.23288110281915e+71,0.0010383306526434847,0.0007371901742148772
FADD3417,0.18625954198473282,8.473452835331306e-30,5.450510031591198e+80,0.0008903050490008262,0.0012962628765182654
FABD9,0.10305343511450382,8.473452835331306e-30,6.776004499819301e+34,0.0009626452792416444,2.116821544939733e-05
FABD8,0.2,8.473452835331306e-30,5.571350630800002e+92,0.001776942405896447,0.0007974069556699281
CHSTEROLt,0.14274809160305343,8.549790248262208e-30,0.0,0.0006801842104118708,0.0
MTHFD,0.13358778625954199,8.473452835331306e-30,7.386247889013564e+42,0.0018535817377073847,9.308195417844853e-05
PPSA2,0.18854961832061068,8.473452835331306e-30,8.23288110281915e+71,0.0011221445957596743,8.786710579914069e-05
PPSA3,0.19083969465648853,8.473452835331306e-30,8.23288110281915e+71,0.0010358404095662105,0.0007371705448878797
XYLI2,0.008396946564885497,8.473452835331306e-30,0.0007541202846217544,0.00034520544714062673,0.000818102269296138
OCBT,0.015267175572519083,8.473452835331306e-30,1.9375830449627815e-06,0.0002849487484093902,7.188223837463257e-05
KARI_23dhmp,0.10916030534351145,8.473452835331306e-30,1.7298893319508382e+73,0.0009297355712569184,0.001491884268196552
AGPR,0.12061068702290076,8.473452835331306e-30,3.13096903032612e+94,0.0008061171332968142,4.3940511841724924e-05
MTHF2,0.35419847328244275,8.473452835331306e-30,4.03741483822038e+79,0.001097706561048111,0.08091855486623051
FABD5,0.20076335877862594,8.473452835331306e-30,4.457080504641194e+93,0.0019713512223703336,0.0007954476055770733
FABD4,0.0916030534351145,8.473452835331306e-30,4.797947235168606e+79,0.0009541085008099349,5.018629696674836e-06
PHEt2r,0.1549618320610687,8.473452835331306e-30,0.000650225392030511,0.00020538099892170443,0.0008380739425029587
NADTRHD,0.3709923664122137,8.473452835331306e-30,4.123871162250572e+99,0.0027510776568967174,0.002705504105855605
HADA18,0.20916030534351146,8.473452835331306e-30,0.0,0.00016165666035801538,0.00015564018132119715
ARGSL,0.008396946564885497,8.473452835331306e-30,2.154263164483641e-08,0.00020590519107004243,2.5432750706750367e-05
HDCAt,0.003816793893129771,8.488658669573397e-30,0.0006508085538170854,0.00019512853550875792,0.0006508085538170854
CYP3,0.3229007633587786,8.549790248262208e-30,0.0,0.0007665024589479224,0.0
MG2abc,0.14274809160305343,8.473452835331306e-30,1.520299592212719e+67,0.0007000261601766074,2.3590333532492186e-05
O2t,0.0183206106870229,0.0007633587786259542,0.000713790026767126,0.00024744675019460854,0.000713790026767126
PPSD2,0.36717557251908395,8.473452835331306e-30,3.280886475576537e+84,0.0007675533208793254,0.00024879801335299313
CYP2,0.22061068702290076,8.549790248262208e-30,0.0,0.0007875522647147494,0.0
PPSE7,0.07022900763358779,8.473452835331306e-30,9.54043692482041e+17,0.00022940149432260895,5.3200292173284094e-05
CBLAT,0.0,0.0,0.0,0.00013375100571644895,0.0
OCOAT1,0.0,0.0,0.0,0.00013375100571644895,0.0
ACBIPGT,0.0053435114503816794,8.549790248262208e-30,0.0006496422302439365,0.00036950366005122096,0.0006496422302439365
PTHIO4,0.008396946564885497,8.473452835331306e-30,1.58997714598579e-05,0.00015439175059998346,1.9472133635524768e-05
CS,0.20076335877862594,8.473452835331306e-30,5.450510050925592e+80,0.0012528744753706105,0.00014488565670671945
OPAH,0.16412213740458015,8.473452835331306e-30,9.908384668608565e+67,0.0006896827509906889,9.484073925695309e-05
DXPS,0.025954198473282442,8.473452835331306e-30,4.0486368415232885e+60,0.0005613212116221792,8.88526904661563e-06
SUCBZS,0.20916030534351146,8.473452835331306e-30,0.0,0.00014562417420964396,0.00015249751493500187
TMMYCO,0.004580152671755725,8.473452835331306e-30,7.965229222360503e+46,0.00045990928464954167,2.9903160564763184e-05
FADD29,0.1083969465648855,8.473452835331306e-30,3.0350885171415137e+86,0.0013009601403460014,1.706668281969566e-05
GLUabc_rev,0.15877862595419848,8.473452835331306e-30,7.601497962391776e+66,0.0010110552452952492,0.0006740459997360888
GAPD,0.3526717557251908,8.473452835331306e-30,8.43576789141835e+113,0.006306946113624605,0.0016065960264107398
MMAA31,0.003816793893129771,8.473452835331306e-30,5.831617865741661e-07,0.0003680748347820838,1.9952544062708722e-05
FACOAL200,0.10916030534351145,8.473452835331306e-30,4.297638370129378e+61,0.0013009601403460014,1.7906189744690972e-05
26DAP_LLabc,0.1435114503816794,8.473452835331306e-30,9.281072968373872e+84,0.0007015043690898975,5.5308555171151814e-05
MALTabc_rev,0.14427480916030533,8.473452835331306e-30,1.0914039898565719e+83,0.0006993668328572856,0.0006739674351004165
MALTabc,0.14427480916030533,8.473452835331306e-30,1.520299592212719e+67,0.0006999886256280369,4.861285911272417e-05
RBFK,0.028244274809160305,8.473452835331306e-30,1.1570236257507299e+49,0.0004233800279964243,0.0007353039325855938
FAS61,0.008396946564885497,8.473452835331306e-30,0.0,0.0001362945872113047,6.7151927678700504e-06
CHLabc,0.14274809160305343,8.473452835331306e-30,6.324610344595028e+82,0.0007000261601766074,2.399498693934143e-05
BSORy,0.3137404580152672,8.549790248262208e-30,0.0,0.0007817496421997123,0.0
PROabc,0.1465648854961832,8.473452835331306e-30,1.5201113363656195e+67,0.000700330917976331,3.4441680693899024e-05
RIBabc_rev,0.14427480916030533,8.473452835331306e-30,7.600556681828096e+66,0.0007662824887793563,0.0006737593378612902
PUNP5,0.14427480916030533,8.473452835331306e-30,2.6389326548093873e+56,0.004813728164356428,0.0012894796924885026
PUNP3,0.0,0.0,0.0,0.00013375100571644895,0.0
PUNP7,0.015267175572519083,8.473452835331306e-30,0.00210754669668006,0.0003209245702078536,0.0021166510186659587
HXAt,0.0015267175572519084,8.488658669573397e-30,0.0006508085538170854,0.00014198674030216718,0.0006508085538170854
GLUabc,0.1648854961832061,8.473452835331306e-30,4.037414838262629e+79,0.0008468822034996383,0.0008074644424509302
TKT1,0.01450381679389313,8.473452835331306e-30,3.51362690060656e+23,0.0003803406928523723,0.00010593903976583771
PUNP1,0.14732824427480917,8.473452835331306e-30,1.05557309761313e+57,0.006983759442238424,0.00014595030193615067
HDCEAt,0.0015267175572519084,8.488658669573397e-30,0.0006508085538170854,0.00014275872690572205,0.0006508085538170854
FADD3413,0.18549618320610686,8.473452835331306e-30,5.450510031591249e+80,0.001027926342770038,0.0012962628765182654
PTDCAt,0.003816793893129771,8.488658669573397e-30,0.0006508085538170854,0.00024783679597449284,0.0006508085538170854
PUNP6,0.14045801526717558,8.473452835331306e-30,1.0389980554457335e+56,0.0050390233986931385,9.889103146108691e-05
MAN6PI,0.012977099236641221,8.473452835331306e-30,1.9125655456381939e+40,0.000759046756596436,0.0006662618378469873
ACPIM1B,0.017557251908396947,8.473452835331306e-30,0.0012633841712923065,0.0001690871674771433,5.929967692332124e-05
PPSC3,0.36717557251908395,8.473452835331306e-30,4.2222549222611895e+71,0.0008418925361275157,0.0002147111903428238
PRCOA1,0.003816793893129771,0.0,0.0,0.00013375100571644895,0.0
IGPDH,0.20916030534351146,8.473452835331306e-30,0.0,0.00015391947243609334,0.00015841923894787153
FOLB4,0.0061068702290076335,8.549790248262208e-30,0.0,0.0002218943616518322,0.0
BFBP,0.12900763358778625,8.473452835331306e-30,7.772023805410653e+80,0.0007685840622306544,0.0007717119945600181
HISTP,0.12366412213740458,8.473452835331306e-30,1.969985066674336e+66,0.0004962605487242673,9.317264176323418e-06
TMN,0.26259541984732826,8.473452835331306e-30,1.7245817008283612e+61,0.000490983699940119,0.00019618139655597683
DCAt,0.0015267175572519084,8.488658669573397e-30,0.0006508085538170854,0.00014217638155687682,0.0006508085538170854
PRFGS,0.16793893129770993,8.473452835331306e-30,9.90838466840002e+67,0.0007420904461872197,9.88067212712762e-05
PRAIS,0.035114503816793895,8.473452835331306e-30,0.003221772891173834,0.0004111304708549504,2.3893148260637765e-05
GARFT,0.010687022900763359,8.473452835331306e-30,1.895730566624162e+28,0.00015184220015925003,2.8165812745751493e-05
SERAT,0.08549618320610687,8.473452835331306e-30,6.4510230320598744e+47,0.0007554023302577016,0.0001635099575522806
PDE4,0.11374045801526718,8.473452835331306e-30,4.728323040742881e+65,0.00053391856493937,5.581724250215336e-06
GUACYC,0.004580152671755725,8.473452835331306e-30,2.646372665108322e-07,0.0003494625712664608,3.578906908283704e-06
AIRCr,0.10458015267175573,8.473452835331306e-30,4.005889506030271e+60,0.0015373513903493903,3.325713928195512e-06
PRAGSr,0.035114503816793895,8.473452835331306e-30,3.070149910214035e+40,0.00043261512012529216,5.17186727383425e-05
ASNS1,0.15267175572519084,8.473452835331306e-30,6.338236619673828e+82,0.0007899310352996299,7.996041803627144e-05
ASPCT,0.015267175572519083,8.473452835331306e-30,0.0006503891615506987,0.0002388603589050053,0.0007742919973363176
DHORTS,0.2099236641221374,8.473452835331306e-30,1.330093093336978e-06,0.00014645266591260063,0.0001838344760175715
THFOR1,0.35725190839694654,8.473452835331306e-30,4.486674263797883e+110,0.0015353363123927002,0.0975614961872182
ADSS,0.022137404580152672,8.473452835331306e-30,2.3582507398457997e+30,0.0005659984628065939,0.0007024015325476729
DHFOR,0.35038167938931297,8.473452835331306e-30,1.1425493078027478e+115,0.0013775678197492276,0.0010822551969975574
PYDXNK,0.3061068702290076,8.473452835331306e-30,1.808080577543269e+102,0.004789749758482847,0.0016149997172794249
METabc_rev,0.14885496183206107,8.473452835331306e-30,7.601497962020076e+66,0.0012373318700263786,0.0006738488019904524
CIGAMS,0.020610687022900764,8.473452835331306e-30,3.2204288093480747e+97,0.0009366150674125434,7.777566728884628e-06
ACPIM1A,0.0183206106870229,8.473452835331306e-30,0.0878178759868306,0.00016831177776158884,0.00011279132214594776
METabc,0.1465648854961832,8.473452835331306e-30,1.520299592212719e+67,0.0007152747623905335,3.499193427943363e-05
FTHFD,0.3366412213740458,8.473452835331306e-30,1.4640299824903755e+82,0.001074215842859742,0.0014481717725141829
FADE281,0.004580152671755725,8.549790248262208e-30,0.0,0.00023530964798368844,0.0
HEX4,0.31755725190839695,8.473452835331306e-30,2.2188527548630677e+100,0.00449344404463868,0.0017655763138362825
HADA17,0.20916030534351146,8.473452835331306e-30,0.0,0.00016165680143636222,0.00015564018132119715
HADA12,0.20916030534351146,8.473452835331306e-30,0.0,0.00016165680143636225,0.00015564018132119715
ORNabc,0.1450381679389313,8.473452835331306e-30,1.5202995922127163e+67,0.0007024398860708765,9.456021673751376e-05
HADA10,0.20916030534351146,8.473452835331306e-30,0.0,0.00016165680143636222,0.00015564018132119715
HADA11,0.20916030534351146,8.473452835331306e-30,0.0,0.00016165680143636225,0.00015564018132119715
HADA16,0.20916030534351146,8.473452835331306e-30,0.0,0.00016165680143636225,0.00015564018132119715
ACP1e,0.4564885496183206,8.473452835331306e-30,3.7218124965696417e+96,0.005946973011862942,0.0013835760653121052
HADA14,0.20916030534351146,8.473452835331306e-30,0.0,0.00016165680143636222,0.00015564018132119715
HADA15,0.20916030534351146,8.473452835331306e-30,0.0,0.00016165680143636225,0.00015564018132119715
MAS12,0.3618320610687023,8.473452835331306e-30,1.4611091875792136e+88,0.0008067129729914381,0.0002376120903550914
UAMAGS,0.03587786259541985,8.473452835331306e-30,1.3533484179339652e+40,0.0006354952250350849,2.68360865549082e-05
MAS10,0.36259541984732824,8.473452835331306e-30,2.9222183751584272e+88,0.0008067129761039427,0.00023867125683613074
MAS11,0.3618320610687023,8.473452835331306e-30,1.4611091875792136e+88,0.000806712972989343,0.0002376120903550914
GLUCYS,0.0549618320610687,8.473452835331306e-30,8.007005111133872e+49,0.0007738597668346008,0.000732026826885015
ORNabc_rev,0.14427480916030533,8.473452835331306e-30,7.601497961063582e+66,0.0007858471239464929,0.0006737977773131521
DES13,0.21755725190839695,8.473452835331306e-30,6.619399151320525e+46,0.0018096156325935733,0.0001859583120998049
DES12,0.21755725190839695,8.473452835331306e-30,6.619399151320525e+46,0.0018096156325935733,0.0002141123798240526
DXPRIi,0.10916030534351145,8.473452835331306e-30,5.212263445198352e+91,0.0008251378846745728,4.219228999062243e-05
BKDC,0.09236641221374045,8.473452835331306e-30,7.689193528779659e+85,0.0009658041062204042,1.7704736408680568e-05
ME1,0.4549618320610687,8.473452835331306e-30,2.4853155753078317e+114,0.0028731830104607326,0.062479142979113195
FAS55,0.0633587786259542,8.473452835331306e-30,7.378512927265857e+23,0.00023644747984733118,0.0007018550975986772
FAS54,0.14274809160305343,8.473452835331306e-30,4.383327563245576e+88,0.000742907369221713,8.805652338363234e-05
FAS57,0.10916030534351145,8.473452835331306e-30,5.21226344519835e+91,0.0007933357190821888,0.0007571345604261258
NAMNPP,0.09236641221374045,8.549790248262208e-30,0.0,0.0014263157438693086,0.0
FAS51,0.008396946564885497,8.473452835331306e-30,0.0,0.0001362945872113047,6.717757615063761e-06
FAS50,0.0633587786259542,8.473452835331306e-30,3.6892577838855164e+23,0.00023644747984733115,0.0007018550907872487
FAS53,0.20916030534351146,8.473452835331306e-30,0.0,0.0001619044410315016,0.00015576244269381503
FAS52,0.10916030534351145,8.473452835331306e-30,5.21226344519835e+91,0.0007933357190821888,0.000757133833400023
MTAN,0.0,0.0,0.0,0.00013375100571644895,0.0
ACALDt,0.003816793893129771,8.488658669573397e-30,0.0006532869914100269,0.00016465295832993206,0.0006508085538170854
FAS59,0.14274809160305343,8.473452835331306e-30,4.3833275629916e+88,0.000742907369221713,8.814312742454657e-05
FAS58,0.20916030534351146,8.473452835331306e-30,0.0,0.00016190444103150156,0.00015576316971991822
THRD_L,0.010687022900763359,8.473452835331306e-30,8.58534033232439e-08,0.00016803611877571392,2.595378035939266e-05
HCYS,0.13129770992366413,8.473452835331306e-30,8.579506531033438e+79,0.0005074857540808624,9.868985109214747e-05
DHAD1,0.2099236641221374,8.473452835331306e-30,3.170470310345549e-05,0.00016281819452638606,0.00017860373605525144
DHAD2,0.2099236641221374,8.473452835331306e-30,3.0066664235683936e-05,0.00016673738874321175,0.00017977138095661362
4CMLCL_kt,0.0,0.0,0.0,0.00013375100571644895,0.0
MMPL8,0.061068702290076333,8.473452835331306e-30,0.0,0.00015037187226848547,4.792134991181947e-05
GLYCt,0.003816793893129771,0.0007633587786259542,0.000713790026767126,0.00024744675019460854,0.000713790026767126
ASPt2r,0.15190839694656488,8.473452835331306e-30,9.486915516892542e+82,0.0007011342066573637,0.0001971105264577291
ASPt2r_rev,0.1450381679389313,8.473452835331306e-30,3.162305172297514e+82,0.0007397587344421081,0.0006739038243454101
MMAA32,0.003816793893129771,8.473452835331306e-30,5.831617865741661e-07,0.00029796547076567495,1.9952544062708722e-05
GRTT,0.006870229007633588,8.473452835331306e-30,0.0006531172937191698,0.0001805131933775599,0.0007036174427747177
HISabc,0.14427480916030533,8.473452835331306e-30,1.520299592212719e+67,0.000700238535796526,2.382750486684552e-05
FCLPA,0.0,0.0,0.0,0.00013375100571644895,0.0
PLSC1,0.0183206106870229,8.473452835331306e-30,0.0,0.00015887261561079222,2.4212926550842406e-05
TKT2,0.01984732824427481,8.473452835331306e-30,8.196676919358685e+52,0.0004593620502793021,0.0008268449997354895
FABG14,0.10916030534351145,8.473452835331306e-30,5.21226357178405e+91,0.0007863420275842958,0.000739703888297513
FABG15,0.10916030534351145,8.473452835331306e-30,5.21226357178405e+91,0.0007863420275842958,0.000739703888297513
FABG16,0.10916030534351145,8.473452835331306e-30,5.21226357178405e+91,0.0007863420275842958,0.000739703888297513
FRDcm,0.07480916030534351,8.473452835331306e-30,1.1655757535616526e+45,0.0017272840046517004,0.007154790759226675
FABG10,0.10916030534351145,8.473452835331306e-30,5.21226357178405e+91,0.0007863420275842958,0.000739703888297513
FABG11,0.10916030534351145,8.473452835331306e-30,5.21226357178405e+91,0.0007863420275842958,0.000739703888297513
FABG12,0.10916030534351145,8.473452835331306e-30,5.21226357178405e+91,0.0007863420275842958,0.000739703888297513
FABG13,0.10916030534351145,8.473452835331306e-30,5.21226357178405e+91,0.0007863420275842958,0.000739703888297513
ACGS,0.0,0.0,0.0,0.00013375100571644895,0.0
DBTS,0.1366412213740458,8.473452835331306e-30,5.758026700506803e+62,0.0020986960363288025,0.00014850678716332385
NARK,0.2534351145038168,8.473452835331306e-30,4.870363958596766e+87,0.00087566753305426,0.01964227794313208
AMAOTr,0.0916030534351145,8.473452835331306e-30,1.0130790964644756e+36,0.0007585497747755564,1.3957735602907657e-06
FABG19,0.10916030534351145,8.473452835331306e-30,5.21226357178405e+91,0.0007863380700894138,0.000739703888297513
DINSt2,0.15572519083969466,8.473452835331306e-30,722586500008.4304,0.0005366868214876446,0.0008380739425029587
BIOB,0.011450381679389313,8.473452835331306e-30,5781485745525305.0,0.0002418375586776023,0.0013474171823733999
PGM,0.0022900763358778627,8.473452835331306e-30,0.008304807002606733,0.00017017625135732018,0.008584603710603793
MHPGLUT,0.016793893129770993,8.473452835331306e-30,5.0267800881115834e+39,0.001774758288274621,0.0057179150043402995
FRTT,0.0053435114503816794,8.473452835331306e-30,0.000126453198116386,0.00017626276759734295,3.019132506740908e-05
GLYC3Pabc,0.14732824427480917,8.473452835331306e-30,1.5202995922128435e+67,0.0007004625540646126,0.00011235793432782439
GLYC3Pabc_rev,0.14427480916030533,8.473452835331306e-30,7.601497961064218e+66,0.0007161043534826112,0.0006741017649807344
THF,0.36259541984732824,8.473452835331306e-30,9.148234872456104e+67,0.0011933605381070332,0.042286745727471056
PPSD4,0.36717557251908395,8.473452835331306e-30,3.280886475576537e+84,0.0007675528613478584,0.00024879801335299313
SHKK,0.025190839694656488,8.473452835331306e-30,1.4159735165756242e+45,0.000428019462766536,3.809603183015928e-05
PPSE8,0.07022900763358779,8.473452835331306e-30,9.54043692482041e+17,0.00022940149432261976,5.3200292173284094e-05
HEMEOS,0.116793893129771,8.473452835331306e-30,1.970239601583516e+66,0.0004874556614192231,4.17035727995801e-05
FADD282,0.017557251908396947,8.473452835331306e-30,5.888873680390325e+25,0.0005151601542257722,4.434858307050826e-06
PPAtr,0.0,0.0,0.0,0.00013375100571644895,0.0
PPSE1,0.06946564885496183,8.473452835331306e-30,2.3896422143437725e-10,0.0001587011833208851,5.3200292173284094e-05
PPSE2,0.06946564885496183,8.473452835331306e-30,2.3896422143437725e-10,0.00015870118332170764,5.3200292173284094e-05
PPSE3,0.07022900763358779,8.473452835331306e-30,9.54043692482041e+17,0.0002294014954890103,5.3200292173284094e-05
PPSE4,0.07022900763358779,8.473452835331306e-30,9.54043692482041e+17,0.00022940149548983282,5.3200292173284094e-05
PPSE5,0.06946564885496183,8.473452835331306e-30,2.3896422143437725e-10,0.00015870118215448377,5.3200292173284094e-05
PPSE6,0.06946564885496183,8.473452835331306e-30,2.3896422143437725e-10,0.00015870118215449456,5.3200292173284094e-05
FADD284,0.050381679389312976,8.473452835331306e-30,8.075091991274001e+32,0.0010324874576884049,2.009805685087433e-05
ARGDr,0.12137404580152672,8.473452835331306e-30,8.629974218142289e+80,0.0004957026089118792,0.0012600528546739896
THFGLUS,0.0,0.0,0.0,0.00013375100571644895,0.0
AHSERL2,0.007633587786259542,8.473452835331306e-30,5.859830817321901e-08,0.00016405976815853812,6.8538770240608e-05
FE2t,0.004580152671755725,1.6967528986221956e-07,0.000713790026767126,0.00024744675019460854,0.000713790026767126
UREAt,0.0,0.0,0.0,0.00013375100571644895,0.0
SUCRabc,0.14198473282442747,8.549790248262208e-30,0.0,0.0006801842104118708,0.0
DUTPDP,0.11603053435114503,8.473452835331306e-30,1.9700004683231426e+66,0.0005166100973661251,1.1780880930508586e-05
INHA19,0.14274809160305343,8.473452835331306e-30,4.383327562737623e+88,0.0007429065967428258,8.930873064834712e-05
PAPPT3,0.003816793893129771,8.473452835331306e-30,2.247174590508709e+38,0.00023198666382888867,3.354855663685793e-05
MOHMT,0.12137404580152672,8.473452835331306e-30,9.148234872303943e+67,0.0005212653194629173,2.837201700089954e-05
PANTS,0.0183206106870229,8.473452835331306e-30,7.221982638879873e+52,0.00044586882997352115,0.0012516929749512874
NICRNS,0.025190839694656488,8.549790248262208e-30,0.0,0.00044562841404764176,0.0
TESA4,0.12595419847328243,8.473452835331306e-30,3.0759011024741433e+33,0.000461822559065481,0.0006841558888001703
5ALEV,0.013740458015267175,8.473452835331306e-30,5.755636460539073e+22,0.0001798183946510964,0.000672687666642958
DPR,0.10916030534351145,8.473452835331306e-30,5.21226344519835e+91,0.0008219951145053224,3.744530748275884e-05
PPCDC,0.008396946564885497,8.473452835331306e-30,0.0,0.00017044392160178894,8.588644608793716e-06
MOEB1,0.13435114503816795,8.473452835331306e-30,1.9700011347956665e+66,0.0007408038009765085,0.0014533557884908622
INHA14,0.14198473282442747,8.473452835331306e-30,4.383327562737623e+88,0.0007429065971740058,8.649777926962563e-05
SSALy,0.6083969465648855,8.473452835331306e-30,4.1216062340124874e+70,0.002952427108409826,0.0003792909347353713
PDHcr,0.2267175572519084,8.473452835331306e-30,8.790683543633304e+102,0.0011653553401135429,0.0020261858385680616
PLSB21,0.017557251908396947,8.473452835331306e-30,1.1580200594890783e-06,0.0001807454624683608,4.227628303595022e-05
PLSB22,0.08091603053435115,8.473452835331306e-30,3641408174929008.5,0.0014480284868236305,0.000660362259807273
GCCc,0.22213740458015266,8.473452835331306e-30,2.8594335788645788e+104,0.0008085022154151468,0.00022323155819358522
RPE,0.0061068702290076335,8.473452835331306e-30,8.863149291294938e+47,0.00026217540914310423,0.00011796413176934401
PEPA,0.3366412213740458,8.473452835331306e-30,7.978729786136836e+81,0.005541892628513242,0.06822248147595099
MYCOE,0.2587786259541985,8.473452835331306e-30,1.5601840744164643e+27,0.0009748335280973143,0.0007736728887414287
FADD3414,0.10381679389312977,8.473452835331306e-30,3.947563599275594e+57,0.0011951542951211158,7.539868734004052e-06
PPNCL2,0.011450381679389313,8.473452835331306e-30,5.106016111022152e+34,0.0002590372719060107,0.0006600607786684101
ACYP_2,0.12595419847328243,8.473452835331306e-30,1.5153093027096947e+97,0.0005337836560548355,3.9754468337773245e-05
G1PTT,0.0053435114503816794,8.473452835331306e-30,3.238407484388016e+64,0.0006332066521992179,0.0006621809788264475
TDPGDH,0.2099236641221374,8.473452835331306e-30,2.3378726884240067e-11,0.00026830620696737754,0.00018188223533848014
METS,0.028244274809160305,8.473452835331306e-30,3.972036239271264e+41,0.001988766255293729,0.01278531488127746
FADD5,0.10381679389312977,8.473452835331306e-30,3.9616468248350496e+57,0.0011951542951211158,7.150804946180706e-06
FADD4,0.18549618320610686,8.473452835331306e-30,5.450510031591198e+80,0.0008327904001436641,0.0013551622169622848
FACOAL140,0.10381679389312977,8.473452835331306e-30,3.9616468248350496e+57,0.0011951542951211158,7.511348068174638e-06
FAS56,0.008396946564885497,8.473452835331306e-30,0.0,0.0001362945872113047,6.717764426492229e-06
NUO,0.1450381679389313,8.473452835331306e-30,1.9623130756527634e+71,0.0007440006830611239,0.0019460621265391216
METAT,0.16564885496183207,8.473452835331306e-30,3.9399855360868726e+66,0.0012373318700263786,0.01601616241960403
FADD3,0.10381679389312977,8.706667133551395e-30,3.8170196317008124e-15,0.0013635089998452338,1.458302573269493e-07
PPAKr,0.024427480916030534,8.549790248262208e-30,0.0,0.0004002606132044596,0.0
PIME1,0.006870229007633588,8.473452835331306e-30,0.0,0.0001924734483972679,5.918889651014269e-05
CYTK2,0.025190839694656488,8.473452835331306e-30,6.494704284406438e+31,0.0005016775641292466,2.159333675168846e-05
GLYCK,0.025954198473282442,8.473452835331306e-30,1.0802619316040034e+25,0.0004048368139569484,4.82097877286754e-05
PIMeE2,0.006870229007633588,8.473452835331306e-30,0.0,0.00019225556789830367,5.918889651014269e-05
RBFSa,0.22137404580152673,8.473452835331306e-30,0.0007085415706879559,0.00022455523478557882,0.0008418001104452743
FADD8,0.18549618320610686,8.473452835331306e-30,5.450510031591198e+80,0.0008328098149922564,0.0012962628765182654
CHLabc_rev,0.1435114503816794,8.473452835331306e-30,3.162305172297514e+82,0.0007006908708163179,0.0006738659302460466
UREA,0.1251908396946565,8.549790248262208e-30,0.0,0.00045960684036737073,0.0
ANS,0.0366412213740458,8.473452835331306e-30,3.5075109536028777e+47,0.00019079275297057973,0.0014577463069777646
GTPDPK,0.01603053435114504,8.473452835331306e-30,33090875.68883784,0.0005188715028746787,3.354733223275048e-06
ADCS,0.026717557251908396,8.473452835331306e-30,4.9815597056219935e+47,0.00019079275297057973,0.0031872101043952644
ANPRT,0.0053435114503816794,8.473452835331306e-30,0.0012987012987012987,0.0008310293398340701,0.0012429888080264684
KSTD,0.22137404580152673,8.549790248262208e-30,0.0,0.0008102914136103813,0.0
CTPS1,0.05267175572519084,8.473452835331306e-30,5.365003889384449e+58,0.0010629771265013895,4.211177274047429e-05
CTPS2,0.1687022900763359,8.473452835331306e-30,3.1759314473763164e+82,0.0007654693615981912,0.00011354487057197236
PTA2,0.10381679389312977,8.473452835331306e-30,2.6184445769504264e+80,0.0009905688131160468,1.2532870939499305e-05
SUCCabc,0.14732824427480917,8.473452835331306e-30,1.5201113363720213e+67,0.0008359440462978396,3.467205292796328e-05
ASNabc_rev,0.14427480916030533,8.473452835331306e-30,3.162305172297514e+82,0.0007174242376481719,0.0006738835441326193
ASNabc,0.1450381679389313,8.473452835331306e-30,9.486915516892542e+82,0.0007005005501564481,2.5816931467644537e-05
XTSNH,0.11603053435114503,8.473452835331306e-30,1.9245520767885187e+53,0.00047666424363116766,0.0006255504937736614
MACCOAT,0.10152671755725191,8.473452835331306e-30,3.9283045596915895e+80,0.0009590084355729044,4.0878338175336635e-05
MTHF1,0.05801526717557252,8.473452835331306e-30,1.175362013688677e+41,0.0013374277323040288,0.0001683176846668672
FAS60,0.0633587786259542,8.473452835331306e-30,1.475702321402654e+24,0.00023644747984733118,0.0007018525259400553
HISabc_rev,0.14427480916030533,8.473452835331306e-30,7.601497961063595e+66,0.0007081580745564006,0.000673818580130312
NTPTP1,0.0,0.0,0.0,0.00013375100571644895,0.0
NOt,0.0,0.0,0.0,0.00013375100571644895,0.0
CYTD,0.0,0.0,0.0,0.00013375100571644895,0.0
R05224,0.16793893129770993,8.627515614155489e-30,2.2585983254495697e-37,0.0008564767003451791,9.996306094590316e-07
PAPA52,0.016793893129770993,8.473452835331306e-30,0.002072556989485593,0.0003557009494309671,0.0020929823549336655
URAt2,0.1549618320610687,8.473452835331306e-30,2.205265999021261e+38,0.00082926256747936,0.0008380739425029587
PAPA51,0.016793893129770993,8.473452835331306e-30,0.0013616827716513393,0.00035570094943107437,0.0013821081370994123
TYRA,0.22900763358778625,8.473452835331306e-30,7.197900544632405e+74,0.0008473188068466812,0.00023110569602361982
