,degree_centrality,closeness_centrality,betweeness_centrality,pagerank_centrality,eigenvector_centrality,load_centrality
HMPK3,0.4971705739692805,0.638329651338429,1.760508055243907e-05,0.0009954606948615896,0.035544187296173466,1.7528275600210702e-05
HMPK4,0.5036378334680679,0.6410060859352358,0.00011784925881748975,0.0010167310529175778,0.03569646242116124,0.00011664219825192016
MPML,0.6766370250606305,0.7314830215098266,0.004004122807949011,0.0015141176175681767,0.04190540902793295,0.003999103849691314
NADTRHD,0.16410670978172998,0.5026878799689396,2.3438241489129832e-05,0.0004248639111077449,0.010434919888470982,2.488189513517207e-05
NO3R1,0.6216653193209377,0.7028963287151896,0.0030442593450987028,0.0013545402764402338,0.04059949219421623,0.003010009627080644
NO3R2,0.6216653193209377,0.7028963287151896,0.002663277063800189,0.0013415463915619577,0.04060196718772326,0.0026474299079701333
NPHS,0.1236863379143088,0.48687882641896096,1.5687807219426312e-06,0.0003705416369925088,0.006466761700493089,1.567539570403748e-06
NTRIRx,0.6434923201293452,0.7148098258120573,0.0011987616961220177,0.0013177679828630306,0.04116653911503502,0.001187953508581228
PC11M,0.502021018593371,0.6403348753740471,0.00015712528843384022,0.001017162350844172,0.0356220956049637,0.00015522106508263463
PC17M,0.502021018593371,0.6403348753740471,0.00015712528843384022,0.001017162350844172,0.0356220956049637,0.00015522106508263463
PC20M,0.502021018593371,0.6403348753740471,0.00015712528843384022,0.001017162350844172,0.0356220956049637,0.00015522106508263463
PC6AR,0.49878738884397733,0.6389966624683543,4.171018499925827e-05,0.001001130193097466,0.035537477118980934,4.1484093918026376e-05
PC6YM,0.5149555375909458,0.646768700139836,0.0002525148405643166,0.0010475937843684622,0.03593697814631603,0.00025073883366364796
PC8XM,0.4923201293451899,0.6360060384630422,0.0,0.0009850146655393758,0.035375605146740714,0.0
PMDPHT,0.38722716248989486,0.5885657420425554,0.00032664925999284034,0.0008500836690842246,0.024185022211855405,0.0003210620674779201
PNCDC,0.5060630557801131,0.6426902847947609,8.381677885524724e-05,0.0010174630303174405,0.035702554525365145,8.354467271149026e-05
PPBNGS,0.6160064672594987,0.6988797782653886,0.0010816272778061714,0.0012720722847922045,0.04058650481127595,0.0010804703341747155
PPNCL3,0.570735650767987,0.6731093076303962,0.0007738377384377535,0.0011825187060351013,0.03720496524702924,0.0007679623880425464
PPPGO,0.3395311236863379,0.5725840879983287,0.00025769269352552695,0.0007695769863350138,0.021391232105910936,0.00026181179629872014
PYDXNO,0.03395311236863379,0.45113965767776837,0.0032138669359474017,0.0003750565271325011,0.0016485870502096927,0.003213972842110196
PYDXO,0.3468067906224737,0.5755480526891436,0.000413018774776901,0.0007978120691296234,0.0216091453084133,0.0004192649468871424
R05217,0.5084882780921585,0.6437050589286474,0.0005012975902263441,0.0010496940689152519,0.03576530085388239,0.0004977721243751749
R05219,0.6232821341956346,0.7024925973374095,0.0006577248423054087,0.0012538219403387453,0.0406725279921664,0.000653791213852436
R05224_2,0.6936135812449474,0.7403387481624879,0.0019233733890100327,0.0014429401658813989,0.04185002651252718,0.001916820131292546
RZ5PP,0.38722716248989486,0.5885657420425554,0.00010665717762253115,0.0008295707341247512,0.024238108007453532,0.00010693396948660128
SHCHD2,0.5198059822150364,0.6491717685586146,0.00015096762380824207,0.0010474505688152162,0.03600852776546687,0.00015105589353450532
SHCHD3,0.5198059822150364,0.6491717685586146,0.00015096762380824207,0.0010474505688152162,0.03600852776546687,0.00015105589353450532
SHCHF,0.49555375909458366,0.6376640312640407,0.00013427654697700353,0.0010036176985187971,0.03546818812528227,0.00013398837373973502
SPODM,0.5117219078415521,0.6464268562179863,0.0015615348388985017,0.0011098546611272779,0.035862134299656276,0.0015610684902764439
SUCBZL,0.31689571544058204,0.5579560273560357,0.0004570323904498384,0.0007549728557533381,0.017230222361848544,0.00046968758734679776
SUCBZS,0.3290218270008084,0.5683269572325418,6.205595855320776e-05,0.0007200833848472278,0.021112265400858293,6.286694657615813e-05
THMDP,0.6370250606305577,0.7094197285176509,0.0004882768631808503,0.0012698671180022935,0.04098557485588057,0.00048563703963207103
TMN,0.6151980598221504,0.6984806464674073,0.00029873742570929706,0.001219305386353724,0.04058631890669104,0.00029738704965026494
UDCPDP,0.6443007275666935,0.7131426308830495,0.0018572951042211928,0.0013357877438480254,0.041005274503483916,0.001830481362775904
UDCPDPS,0.09620048504446241,0.4744141241134329,2.0443693517801825e-05,0.0003286339766314812,0.0047501863798560615,2.225834733416676e-05
UPP3MT,0.5028294260307195,0.6406703048530278,0.00015963232879382026,0.0010186575200737036,0.03565410982355112,0.00015772737311104667
UPP3S,0.3290218270008084,0.5683269572325418,1.5445800686229223e-06,0.0007159598032703584,0.02119244253066678,1.540864990917181e-06
UPPDC1,0.5068714632174616,0.6430281871526972,8.602316422309976e-05,0.001018958180932174,0.03573456874395257,8.574523479569261e-05
UPPDC2,0.5068714632174616,0.6430281871526972,0.001691474935006078,0.0011218152542685047,0.03570263610535191,0.0016912028288623196
DTBTST,0.03799514955537591,0.46274673173077185,5.817706049643087e-05,0.0002564768726068509,0.002019278852753765,6.711453645447829e-05
PYDXS,0.6620856911883589,0.7224096940132486,0.003288516465091206,0.0014594984990305504,0.04108406384415548,0.003254357382345088
PLPS,0.660468876313662,0.721557293194354,0.0028426011550279273,0.0014398658488493472,0.04107044195539604,0.0028171958589178056
PDBL_3,0.6596604688763136,0.7211318466771404,0.0026596019370784462,0.0014204706938548866,0.041082173401345366,0.0026218404346649844
PDBL_4,0.6588520614389652,0.7207069015700824,0.0024017907437099387,0.0014132846937986135,0.04106935988476582,0.002377061238989357
2PLS,0.5068714632174616,0.6423527373762763,0.0002708532992500514,0.0010346446096624574,0.035727817877080924,0.00027046852672351946
LPPGS,0.5424413904607922,0.6596761661081068,0.00042085199603046153,0.0011074644810496735,0.036566129506215406,0.0004179910509364195
DMHDRFS_1,0.36459175424413903,0.5810164427384465,0.0006737086397066139,0.0008368236268928675,0.022698782156139293,0.0006815810653359365
LPFPLT,0.49636216653193205,0.6376640312640407,2.3002420244738203e-05,0.0009939711127114495,0.035487380661577826,2.2864172590076372e-05
GF4GL_7,0.1956345998383185,0.5195580339695964,0.00026309737377599643,0.0005377524383746223,0.010747541395754949,0.00027283967180331587
GF4GL_1,0.5772029102667744,0.6742224983265876,0.0012183465570332892,0.0012197400763866435,0.03781875570242325,0.001215106315298012
CPMPS,0.40016168148746967,0.593996897505794,0.0003682455496633689,0.0008732946032950505,0.024024110161527307,0.00037231559341331053
ISCS,0.026677445432497976,0.46362381044898787,1.8696588871295536e-05,0.0002120320686564387,0.0014462573989498045,2.38420871384055e-05
MOEA1,0.36459175424413903,0.5810164427384465,0.00010777291303735804,0.0007882341074315705,0.022819682688886987,0.00010865483281238366
MPTAT,0.5642683912691997,0.670158691487359,0.0005515368597321163,0.0011559177014957296,0.03706736116283742,0.0005462613229444706
MOBA,0.6434923201293452,0.7143922967081952,0.0005484327584376755,0.0012838198072355428,0.0411868318984931,0.000546360441955843
MOAE1,0.4939369442198868,0.6369997978981407,2.0476847139691207e-06,0.0009884559053281337,0.03546882138035235,2.0341234837644242e-06
MOEB1,0.5699272433306386,0.6731093076303962,0.0014070652777005473,0.0012054984547059063,0.03717019227241784,0.0013858643226698651
ADOCBIAH,0.3314470493128537,0.569120340606994,3.3082302896292197e-06,0.0007201105668005297,0.021366000464682924,3.3061817359706973e-06
COB2,0.5198059822150364,0.6491717685586146,0.00015096762380824207,0.0010474505688152162,0.03600852776546687,0.00015105589353450532
CBL2OR_1,0.6434923201293452,0.7143922967081952,0.000869988677842112,0.0012962313316554242,0.04116549382545911,0.0008623208653720496
PHEMEt,0.0040420371867421175,0.4204330051441836,0.0016076581561508293,0.0002699768788715602,0.00017569843101316275,0.001607658156150829
