,degree_centrality,closeness_centrality,betweeness_centrality,pagerank_centrality,eigenvector_centrality,load_centrality
bmn_c,0.0043907793633369925,0.0010976948408342481,0.0009734502599486136,0.00032970472327325444,7.519048527599719e-23,0.0009734502599486136
bmn_e,0.003293084522502744,0.0010976948408342481,1.206258066850822e-06,0.00029692329142771924,7.519048527599719e-23,1.206258066850822e-06
bmnmsh_c,0.0043907793633369925,0.26430221842772156,2.4125161337016443e-05,0.0005152570803979165,0.0013931807845401784,3.015645167127055e-05
btamp_c,0.003293084522502744,0.3592085803912202,0.0,0.0005501701886970122,0.02310638746254669,0.0
btn_c,0.015367727771679473,0.354775427325041,0.00035672247600148797,0.0010036535337232593,0.021469013930384476,0.0004012323234528013
ca2_c,0.008781558726673985,0.35514326084222614,2.8233000095574213e-05,0.0007394489053639205,0.02026943146794478,2.251203050952149e-05
ca2_e,0.010976948408342482,0.37682692528308814,0.0019489233044602413,0.0011827322108511496,0.035529991919560175,0.0019670048210114082
camp_c,0.003293084522502744,0.2883296928302417,0.0,0.0002851509596219648,0.007773149769171667,0.0
cbasp_c,0.008781558726673985,0.3725238445702307,4.189101898028462e-05,0.0009461301101878373,0.027696917859430178,3.399685185791505e-05
cbi_c,0.008781558726673985,0.3588639864665554,0.0,0.0008374432943038933,0.02530674278033071,0.0
cbl1_c,0.008781558726673985,0.3588639864665554,0.0,0.000955012594086563,0.025315975128303334,0.0
cbp_c,0.014270032930845226,0.38595569023360804,2.4842222935668563e-05,0.0014270236941116162,0.04596004707483417,4.239997104980641e-05
cdp_c,0.015367727771679473,0.31923175683348287,0.0001478390069467696,0.0012141918272315564,0.022488737786368073,0.00012710227261318325
cdpc16c19g_c,0.008781558726673985,0.35404204142876183,0.0011555620287591465,0.000544557819189152,0.016025844513157486,0.0013489437748493754
cdpc19c19g_c,0.007683863885839737,0.35404204142876183,0.0004580756938788347,0.0005572119092461319,0.016025778221887707,0.0006612761552388347
cdpdhdecg_c,0.009879253567508232,0.35404204142876183,0.0014157279230695011,0.0005636782061357881,0.01632029413153357,0.0016441754367111086
cdpdodecg_c,0.003293084522502744,0.0,0.0,0.00020349454237595602,2.868289385833633e-28,0.0
cgly_c,0.0043907793633369925,0.26760599615806807,6.8531364896909334e-06,0.0004860785086419148,0.003532556645303026,6.0126220546480865e-06
chexccoa_c,0.012074643249176729,0.2917680366970418,0.00023622172797813486,0.0009528427404998437,0.007346312674942657,0.0002812324720139561
chol_c,0.006586169045005488,0.31541038221208756,0.00011690991793807764,0.00042052562471995875,0.01576569279871301,0.00019070046512417534
chol_e,0.005488474204171241,0.0,0.0,0.00020349454237595602,2.868289385833633e-28,0.0
chor_c,0.010976948408342482,0.23277993549597492,0.004073762957711896,0.0004476100696885638,0.00045570367688966667,0.004317190201814633
cigam_c,0.005488474204171241,0.2900386749215301,1.3998384715360982e-05,0.0005008838874033665,0.00931654753021591,1.5846685910979453e-05
cit_c,0.010976948408342482,0.31893452056082594,0.0009604649272472052,0.0011977992976387618,0.023495571100627125,0.000964621618907502
cit_e,0.006586169045005488,0.0010976948408342481,0.0009734502599486136,0.00044013754206040275,7.519048527599719e-23,0.0009734502599486136
citr_DASH_L_c,0.01866081229418222,0.3855213000363839,0.0006664657526984781,0.0015979039885041693,0.038951406451537406,0.0007724798426102024
cl_c,0.0021953896816684962,0.0014635931211123307,0.0,0.0009893831919610548,1.9002729824690873e-21,0.0
cl_e,0.0043907793633369925,0.0021953896816684962,2.412516133701644e-06,0.002024578191353176,2.6873918240189385e-21,2.412516133701644e-06
clpn160190_c,0.007683863885839737,0.22453993777930323,0.0,0.00039286073948922444,0.000303286224708913,0.0
cmcbtt_c,0.010976948408342482,0.3087297657344093,0.000949325098611597,0.0010361782164786187,0.01743319434547338,0.000949325098611597
cmp_c,0.025246981339187707,0.34236449283590914,0.0011806438969445303,0.002073989216536233,0.03660579343098141,0.0011055309408804787
co1dam_c,0.0043907793633369925,0.2826201939623161,3.637921153994542e-06,0.0005293117180398684,0.005310365845755352,5.349180117880133e-06
co2_c,0.1690450054884742,0.4388669764027253,0.026608594101606375,0.016053464662486763,0.18189245467865586,0.025933919553853952
